time,date,lat,lon,alt,altUnit,sep,sepUnit,identity,navStatus,posMode,spd,status,talker,numSV
14:23:02,2024-06-05,52.2422036667,6.8592628333,,,,,GNRMC,V,A,0.048,A,GN,
14:23:02,,52.2422036667,6.8592628333,41.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:02,,52.2422036667,6.8592628333,,,,,GNGLL,,A,,A,GN,
14:23:03,2024-06-05,52.2422035,6.8592633333,,,,,GNRMC,V,A,0.017,A,GN,
14:23:03,,52.2422035,6.8592633333,41.6,M,46.0,M,GNGGA,,,,,GN,12
14:23:03,,52.2422035,6.8592633333,,,,,GNGLL,,A,,A,GN,
14:23:04,2024-06-05,52.2422036667,6.8592635,,,,,GNRMC,V,A,0.034,A,GN,
14:23:04,,52.2422036667,6.8592635,41.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:04,,52.2422036667,6.8592635,,,,,GNGLL,,A,,A,GN,
14:23:05,2024-06-05,52.2422045,6.8592633333,,,,,GNRMC,V,A,0.063,A,GN,
14:23:05,,52.2422045,6.8592633333,41.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:05,,52.2422045,6.8592633333,,,,,GNGLL,,A,,A,GN,
14:23:06,2024-06-05,52.2422051667,6.8592631667,,,,,GNRMC,V,A,0.065,A,GN,
14:23:06,,52.2422051667,6.8592631667,42.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:06,,52.2422051667,6.8592631667,,,,,GNGLL,,A,,A,GN,
14:23:07,2024-06-05,52.2422058333,6.8592631667,,,,,GNRMC,V,A,0.018,A,GN,
14:23:07,,52.2422058333,6.8592631667,42.1,M,46.0,M,GNGGA,,,,,GN,12
14:23:07,,52.2422058333,6.8592631667,,,,,GNGLL,,A,,A,GN,
14:23:08,2024-06-05,52.2422063333,6.8592623333,,,,,GNRMC,V,A,0.018,A,GN,
14:23:08,,52.2422063333,6.8592623333,42.3,M,46.0,M,GNGGA,,,,,GN,12
14:23:08,,52.2422063333,6.8592623333,,,,,GNGLL,,A,,A,GN,
14:23:09,2024-06-05,52.2422061667,6.8592625,,,,,GNRMC,V,A,0.016,A,GN,
14:23:09,,52.2422061667,6.8592625,42.3,M,46.0,M,GNGGA,,,,,GN,12
14:23:09,,52.2422061667,6.8592625,,,,,GNGLL,,A,,A,GN,
14:23:10,2024-06-05,52.2422058333,6.8592626667,,,,,GNRMC,V,A,0.028,A,GN,
14:23:10,,52.2422058333,6.8592626667,42.3,M,46.0,M,GNGGA,,,,,GN,12
14:23:10,,52.2422058333,6.8592626667,,,,,GNGLL,,A,,A,GN,
14:23:11,2024-06-05,52.2422056667,6.8592628333,,,,,GNRMC,V,A,0.045,A,GN,
14:23:11,,52.2422056667,6.8592628333,42.3,M,46.0,M,GNGGA,,,,,GN,12
14:23:11,,52.2422056667,6.8592628333,,,,,GNGLL,,A,,A,GN,
14:23:12,2024-06-05,52.2422063333,6.8592628333,,,,,GNRMC,V,A,0.016,A,GN,
14:23:12,,52.2422063333,6.8592628333,42.4,M,46.0,M,GNGGA,,,,,GN,12
14:23:12,,52.2422063333,6.8592628333,,,,,GNGLL,,A,,A,GN,
14:23:13,2024-06-05,52.242207,6.8592625,,,,,GNRMC,V,A,0.025,A,GN,
14:23:13,,52.242207,6.8592625,42.5,M,46.0,M,GNGGA,,,,,GN,12
14:23:13,,52.242207,6.8592625,,,,,GNGLL,,A,,A,GN,
14:23:14,2024-06-05,52.2422078333,6.8592615,,,,,GNRMC,V,A,0.058,A,GN,
14:23:14,,52.2422078333,6.8592615,42.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:14,,52.2422078333,6.8592615,,,,,GNGLL,,A,,A,GN,
14:23:15,2024-06-05,52.2422085,6.8592626667,,,,,GNRMC,V,A,0.158,A,GN,
14:23:15,,52.2422085,6.8592626667,42.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:15,,52.2422085,6.8592626667,,,,,GNGLL,,A,,A,GN,
14:23:16,2024-06-05,52.2422088333,6.859262,,,,,GNRMC,V,A,0.27,A,GN,
14:23:16,,52.2422088333,6.859262,42.6,M,46.0,M,GNGGA,,,,,GN,12
14:23:16,,52.2422088333,6.859262,,,,,GNGLL,,A,,A,GN,
14:23:17,2024-06-05,52.2422118333,6.8592653333,,,,,GNRMC,V,A,1.193,A,GN,
14:23:17,,52.2422118333,6.8592653333,42.5,M,46.0,M,GNGGA,,,,,GN,12
14:23:17,,52.2422118333,6.8592653333,,,,,GNGLL,,A,,A,GN,
14:23:18,2024-06-05,52.2422186667,6.8592676667,,,,,GNRMC,V,A,2.051,A,GN,
14:23:18,,52.2422186667,6.8592676667,42.2,M,46.0,M,GNGGA,,,,,GN,12
14:23:18,,52.2422186667,6.8592676667,,,,,GNGLL,,A,,A,GN,
14:23:19,2024-06-05,52.2422275,6.8592668333,,,,,GNRMC,V,A,2.122,A,GN,
14:23:19,,52.2422275,6.8592668333,42.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:19,,52.2422275,6.8592668333,,,,,GNGLL,,A,,A,GN,
14:23:20,2024-06-05,52.2422368333,6.8592688333,,,,,GNRMC,V,A,2.074,A,GN,
14:23:20,,52.2422368333,6.8592688333,41.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:20,,52.2422368333,6.8592688333,,,,,GNGLL,,A,,A,GN,
14:23:21,2024-06-05,52.2422463333,6.85927,,,,,GNRMC,V,A,2.388,A,GN,
14:23:21,,52.2422463333,6.85927,41.1,M,46.0,M,GNGGA,,,,,GN,12
14:23:21,,52.2422463333,6.85927,,,,,GNGLL,,A,,A,GN,
14:23:22,2024-06-05,52.242255,6.8592676667,,,,,GNRMC,V,A,1.593,A,GN,
14:23:22,,52.242255,6.8592676667,40.6,M,46.0,M,GNGGA,,,,,GN,12
14:23:22,,52.242255,6.8592676667,,,,,GNGLL,,A,,A,GN,
14:23:23,2024-06-05,52.242263,6.8592655,,,,,GNRMC,V,A,1.971,A,GN,
14:23:23,,52.242263,6.8592655,39.9,M,46.0,M,GNGGA,,,,,GN,12
14:23:23,,52.242263,6.8592655,,,,,GNGLL,,A,,A,GN,
14:23:24,2024-06-05,52.242274,6.8592665,,,,,GNRMC,V,A,2.432,A,GN,
14:23:24,,52.242274,6.8592665,39.3,M,46.0,M,GNGGA,,,,,GN,12
14:23:24,,52.242274,6.8592665,,,,,GNGLL,,A,,A,GN,
14:23:25,2024-06-05,52.2422853333,6.8592648333,,,,,GNRMC,V,A,2.263,A,GN,
14:23:25,,52.2422853333,6.8592648333,38.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:25,,52.2422853333,6.8592648333,,,,,GNGLL,,A,,A,GN,
14:23:26,2024-06-05,52.2422966667,6.8592561667,,,,,GNRMC,V,A,2.669,A,GN,
14:23:26,,52.2422966667,6.8592561667,38.5,M,46.0,M,GNGGA,,,,,GN,12
14:23:26,,52.2422966667,6.8592561667,,,,,GNGLL,,A,,A,GN,
14:23:27,2024-06-05,52.2423106667,6.8592408333,,,,,GNRMC,V,A,3.136,A,GN,
14:23:27,,52.2423106667,6.8592408333,38.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:27,,52.2423106667,6.8592408333,,,,,GNGLL,,A,,A,GN,
14:23:28,2024-06-05,52.2423201667,6.8592195,,,,,GNRMC,V,A,3.184,A,GN,
14:23:28,,52.2423201667,6.8592195,39.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:28,,52.2423201667,6.8592195,,,,,GNGLL,,A,,A,GN,
14:23:29,2024-06-05,52.242323,6.8591985,,,,,GNRMC,V,A,2.59,A,GN,
14:23:29,,52.242323,6.8591985,38.9,M,46.0,M,GNGGA,,,,,GN,12
14:23:29,,52.242323,6.8591985,,,,,GNGLL,,A,,A,GN,
14:23:30,2024-06-05,52.2423228333,6.8591791667,,,,,GNRMC,V,A,2.583,A,GN,
14:23:30,,52.2423228333,6.8591791667,38.5,M,46.0,M,GNGGA,,,,,GN,12
14:23:30,,52.2423228333,6.8591791667,,,,,GNGLL,,A,,A,GN,
14:23:31,2024-06-05,52.2423225,6.8591566667,,,,,GNRMC,V,A,2.903,A,GN,
14:23:31,,52.2423225,6.8591566667,38.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:31,,52.2423225,6.8591566667,,,,,GNGLL,,A,,A,GN,
14:23:32,2024-06-05,52.2423243333,6.859131,,,,,GNRMC,V,A,3.423,A,GN,
14:23:32,,52.2423243333,6.859131,37.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:32,,52.2423243333,6.859131,,,,,GNGLL,,A,,A,GN,
14:23:33,2024-06-05,52.2423241667,6.8590998333,,,,,GNRMC,V,A,4.247,A,GN,
14:23:33,,52.2423241667,6.8590998333,37.5,M,46.0,M,GNGGA,,,,,GN,12
14:23:33,,52.2423241667,6.8590998333,,,,,GNGLL,,A,,A,GN,
14:23:34,2024-06-05,52.2423285,6.8590628333,,,,,GNRMC,V,A,5.076,A,GN,
14:23:34,,52.2423285,6.8590628333,37.2,M,46.0,M,GNGGA,,,,,GN,12
14:23:34,,52.2423285,6.8590628333,,,,,GNGLL,,A,,A,GN,
14:23:35,2024-06-05,52.2423333333,6.859025,,,,,GNRMC,V,A,5.067,A,GN,
14:23:35,,52.2423333333,6.859025,36.6,M,46.0,M,GNGGA,,,,,GN,12
14:23:35,,52.2423333333,6.859025,,,,,GNGLL,,A,,A,GN,
14:23:36,2024-06-05,52.2423373333,6.858987,,,,,GNRMC,V,A,5.138,A,GN,
14:23:36,,52.2423373333,6.858987,35.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:36,,52.2423373333,6.858987,,,,,GNGLL,,A,,A,GN,
14:23:37,2024-06-05,52.2423468333,6.8589448333,,,,,GNRMC,V,A,6.264,A,GN,
14:23:37,,52.2423468333,6.8589448333,35.3,M,46.0,M,GNGGA,,,,,GN,12
14:23:37,,52.2423468333,6.8589448333,,,,,GNGLL,,A,,A,GN,
14:23:38,2024-06-05,52.2423546667,6.8588993333,,,,,GNRMC,V,A,6.183,A,GN,
14:23:38,,52.2423546667,6.8588993333,35.1,M,46.0,M,GNGGA,,,,,GN,12
14:23:38,,52.2423546667,6.8588993333,,,,,GNGLL,,A,,A,GN,
14:23:39,2024-06-05,52.2423613333,6.8588515,,,,,GNRMC,V,A,6.601,A,GN,
14:23:39,,52.2423613333,6.8588515,34.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:39,,52.2423613333,6.8588515,,,,,GNGLL,,A,,A,GN,
14:23:40,2024-06-05,52.2423696667,6.8588033333,,,,,GNRMC,V,A,6.719,A,GN,
14:23:40,,52.2423696667,6.8588033333,34.1,M,46.0,M,GNGGA,,,,,GN,12
14:23:40,,52.2423696667,6.8588033333,,,,,GNGLL,,A,,A,GN,
14:23:41,2024-06-05,52.2423785,6.8587526667,,,,,GNRMC,V,A,6.986,A,GN,
14:23:41,,52.2423785,6.8587526667,33.4,M,46.0,M,GNGGA,,,,,GN,12
14:23:41,,52.2423785,6.8587526667,,,,,GNGLL,,A,,A,GN,
14:23:42,2024-06-05,52.2423856667,6.8587026667,,,,,GNRMC,V,A,6.718,A,GN,
14:23:42,,52.2423856667,6.8587026667,32.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:42,,52.2423856667,6.8587026667,,,,,GNGLL,,A,,A,GN,
14:23:43,2024-06-05,52.2423876667,6.8586506667,,,,,GNRMC,V,A,6.936,A,GN,
14:23:43,,52.2423876667,6.8586506667,31.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:43,,52.2423876667,6.8586506667,,,,,GNGLL,,A,,A,GN,
14:23:44,2024-06-05,52.2423921667,6.8585951667,,,,,GNRMC,V,A,7.53,A,GN,
14:23:44,,52.2423921667,6.8585951667,31.2,M,46.0,M,GNGGA,,,,,GN,12
14:23:44,,52.2423921667,6.8585951667,,,,,GNGLL,,A,,A,GN,
14:23:45,2024-06-05,52.2423983333,6.858538,,,,,GNRMC,V,A,7.583,A,GN,
14:23:45,,52.2423983333,6.858538,30.6,M,46.0,M,GNGGA,,,,,GN,12
14:23:45,,52.2423983333,6.858538,,,,,GNGLL,,A,,A,GN,
14:23:46,2024-06-05,52.2424063333,6.858486,,,,,GNRMC,V,A,6.816,A,GN,
14:23:46,,52.2424063333,6.858486,28.6,M,46.0,M,GNGGA,,,,,GN,12
14:23:46,,52.2424063333,6.858486,,,,,GNGLL,,A,,A,GN,
14:23:47,2024-06-05,52.2424183333,6.8584336667,,,,,GNRMC,V,A,7.203,A,GN,
14:23:47,,52.2424183333,6.8584336667,28.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:47,,52.2424183333,6.8584336667,,,,,GNGLL,,A,,A,GN,
14:23:48,2024-06-05,52.2424286667,6.8583746667,,,,,GNRMC,V,A,7.989,A,GN,
14:23:48,,52.2424286667,6.8583746667,27.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:48,,52.2424286667,6.8583746667,,,,,GNGLL,,A,,A,GN,
14:23:49,2024-06-05,52.242437,6.8583213333,,,,,GNRMC,V,A,6.698,A,GN,
14:23:49,,52.242437,6.8583213333,27.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:49,,52.242437,6.8583213333,,,,,GNGLL,,A,,A,GN,
14:23:50,2024-06-05,52.2424465,6.8582633333,,,,,GNRMC,V,A,7.931,A,GN,
14:23:50,,52.2424465,6.8582633333,27.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:50,,52.2424465,6.8582633333,,,,,GNGLL,,A,,A,GN,
14:23:51,2024-06-05,52.242454,6.8581988333,,,,,GNRMC,V,A,8.601,A,GN,
14:23:51,,52.242454,6.8581988333,26.8,M,46.0,M,GNGGA,,,,,GN,12
14:23:51,,52.242454,6.8581988333,,,,,GNGLL,,A,,A,GN,
14:23:52,2024-06-05,52.2424638333,6.8581326667,,,,,GNRMC,V,A,8.754,A,GN,
14:23:52,,52.2424638333,6.8581326667,26.4,M,46.0,M,GNGGA,,,,,GN,12
14:23:52,,52.2424638333,6.8581326667,,,,,GNGLL,,A,,A,GN,
14:23:53,2024-06-05,52.2424736667,6.8580641667,,,,,GNRMC,V,A,9.042,A,GN,
14:23:53,,52.2424736667,6.8580641667,26.5,M,46.0,M,GNGGA,,,,,GN,12
14:23:53,,52.2424736667,6.8580641667,,,,,GNGLL,,A,,A,GN,
14:23:54,2024-06-05,52.242483,6.8579958333,,,,,GNRMC,V,A,8.966,A,GN,
14:23:54,,52.242483,6.8579958333,26.4,M,46.0,M,GNGGA,,,,,GN,12
14:23:54,,52.242483,6.8579958333,,,,,GNGLL,,A,,A,GN,
14:23:55,2024-06-05,52.2424923333,6.8579281667,,,,,GNRMC,V,A,8.981,A,GN,
14:23:55,,52.2424923333,6.8579281667,26.5,M,46.0,M,GNGGA,,,,,GN,12
14:23:55,,52.2424923333,6.8579281667,,,,,GNGLL,,A,,A,GN,
14:23:56,2024-06-05,52.2425,6.857861,,,,,GNRMC,V,A,8.889,A,GN,
14:23:56,,52.2425,6.857861,25.7,M,46.0,M,GNGGA,,,,,GN,12
14:23:56,,52.2425,6.857861,,,,,GNGLL,,A,,A,GN,
14:23:57,2024-06-05,52.2425058333,6.8577913333,,,,,GNRMC,V,A,9.157,A,GN,
14:23:57,,52.2425058333,6.8577913333,25.1,M,46.0,M,GNGGA,,,,,GN,12
14:23:57,,52.2425058333,6.8577913333,,,,,GNGLL,,A,,A,GN,
14:23:58,2024-06-05,52.2425138333,6.8577191667,,,,,GNRMC,V,A,9.492,A,GN,
14:23:58,,52.2425138333,6.8577191667,25.0,M,46.0,M,GNGGA,,,,,GN,12
14:23:58,,52.2425138333,6.8577191667,,,,,GNGLL,,A,,A,GN,
14:23:59,2024-06-05,52.2425248333,6.8576485,,,,,GNRMC,V,A,9.335,A,GN,
14:23:59,,52.2425248333,6.8576485,24.6,M,46.0,M,GNGGA,,,,,GN,12
14:23:59,,52.2425248333,6.8576485,,,,,GNGLL,,A,,A,GN,
14:24:00,2024-06-05,52.2425333333,6.8575775,,,,,GNRMC,V,A,9.105,A,GN,
14:24:00,,52.2425333333,6.8575775,24.8,M,46.0,M,GNGGA,,,,,GN,12
14:24:00,,52.2425333333,6.8575775,,,,,GNGLL,,A,,A,GN,
14:24:01,2024-06-05,52.2425421667,6.8575096667,,,,,GNRMC,V,A,8.658,A,GN,
14:24:01,,52.2425421667,6.8575096667,24.6,M,46.0,M,GNGGA,,,,,GN,12
14:24:01,,52.2425421667,6.8575096667,,,,,GNGLL,,A,,A,GN,
14:24:02,2024-06-05,52.2425496667,6.8574431667,,,,,GNRMC,V,A,8.629,A,GN,
14:24:02,,52.2425496667,6.8574431667,24.5,M,46.0,M,GNGGA,,,,,GN,12
14:24:02,,52.2425496667,6.8574431667,,,,,GNGLL,,A,,A,GN,
14:24:03,2024-06-05,52.2425578333,6.8573756667,,,,,GNRMC,V,A,8.638,A,GN,
14:24:03,,52.2425578333,6.8573756667,24.4,M,46.0,M,GNGGA,,,,,GN,12
14:24:03,,52.2425578333,6.8573756667,,,,,GNGLL,,A,,A,GN,
14:24:04,2024-06-05,52.2425646667,6.8573076667,,,,,GNRMC,V,A,8.898,A,GN,
14:24:04,,52.2425646667,6.8573076667,24.1,M,46.0,M,GNGGA,,,,,GN,12
14:24:04,,52.2425646667,6.8573076667,,,,,GNGLL,,A,,A,GN,
14:24:05,2024-06-05,52.2425698333,6.8572396667,,,,,GNRMC,V,A,8.701,A,GN,
14:24:05,,52.2425698333,6.8572396667,23.7,M,46.0,M,GNGGA,,,,,GN,12
14:24:05,,52.2425698333,6.8572396667,,,,,GNGLL,,A,,A,GN,
14:24:06,2024-06-05,52.2425736667,6.8571693333,,,,,GNRMC,V,A,8.893,A,GN,
14:24:06,,52.2425736667,6.8571693333,23.5,M,46.0,M,GNGGA,,,,,GN,12
14:24:06,,52.2425736667,6.8571693333,,,,,GNGLL,,A,,A,GN,
14:24:07,2024-06-05,52.242571,6.8571001667,,,,,GNRMC,V,A,8.715,A,GN,
14:24:07,,52.242571,6.8571001667,23.5,M,46.0,M,GNGGA,,,,,GN,12
14:24:07,,52.242571,6.8571001667,,,,,GNGLL,,A,,A,GN,
14:24:08,2024-06-05,52.2425595,6.8570375,,,,,GNRMC,V,A,8.3,A,GN,
14:24:08,,52.2425595,6.8570375,23.5,M,46.0,M,GNGGA,,,,,GN,12
14:24:08,,52.2425595,6.8570375,,,,,GNGLL,,A,,A,GN,
14:24:09,2024-06-05,52.2425411667,6.8569793333,,,,,GNRMC,V,A,8.448,A,GN,
14:24:09,,52.2425411667,6.8569793333,23.4,M,46.0,M,GNGGA,,,,,GN,12
14:24:09,,52.2425411667,6.8569793333,,,,,GNGLL,,A,,A,GN,
14:24:10,2024-06-05,52.2425148333,6.8569308333,,,,,GNRMC,V,A,8.46,A,GN,
14:24:10,,52.2425148333,6.8569308333,23.3,M,46.0,M,GNGGA,,,,,GN,12
14:24:10,,52.2425148333,6.8569308333,,,,,GNGLL,,A,,A,GN,
14:24:11,2024-06-05,52.2424815,6.8568928333,,,,,GNRMC,V,A,8.746,A,GN,
14:24:11,,52.2424815,6.8568928333,23.5,M,46.0,M,GNGGA,,,,,GN,12
14:24:11,,52.2424815,6.8568928333,,,,,GNGLL,,A,,A,GN,
14:24:12,2024-06-05,52.2424453333,6.8568583333,,,,,GNRMC,V,A,8.947,A,GN,
14:24:12,,52.2424453333,6.8568583333,23.6,M,46.0,M,GNGGA,,,,,GN,12
14:24:12,,52.2424453333,6.8568583333,,,,,GNGLL,,A,,A,GN,
14:24:13,2024-06-05,52.2424073333,6.8568251667,,,,,GNRMC,V,A,9.305,A,GN,
14:24:13,,52.2424073333,6.8568251667,23.8,M,46.0,M,GNGGA,,,,,GN,12
14:24:13,,52.2424073333,6.8568251667,,,,,GNGLL,,A,,A,GN,
14:24:14,2024-06-05,52.242369,6.8567931667,,,,,GNRMC,V,A,9.175,A,GN,
14:24:14,,52.242369,6.8567931667,24.0,M,46.0,M,GNGGA,,,,,GN,12
14:24:14,,52.242369,6.8567931667,,,,,GNGLL,,A,,A,GN,
14:24:15,2024-06-05,52.2423313333,6.8567608333,,,,,GNRMC,V,A,9.252,A,GN,
14:24:15,,52.2423313333,6.8567608333,24.2,M,46.0,M,GNGGA,,,,,GN,12
14:24:15,,52.2423313333,6.8567608333,,,,,GNGLL,,A,,A,GN,
14:24:16,2024-06-05,52.2422936667,6.8567258333,,,,,GNRMC,V,A,9.369,A,GN,
14:24:16,,52.2422936667,6.8567258333,24.4,M,46.0,M,GNGGA,,,,,GN,12
14:24:16,,52.2422936667,6.8567258333,,,,,GNGLL,,A,,A,GN,
14:24:17,2024-06-05,52.2422566667,6.85669,,,,,GNRMC,V,A,9.172,A,GN,
14:24:17,,52.2422566667,6.85669,24.7,M,46.0,M,GNGGA,,,,,GN,12
14:24:17,,52.2422566667,6.85669,,,,,GNGLL,,A,,A,GN,
14:24:18,2024-06-05,52.2422196667,6.8566516667,,,,,GNRMC,V,A,9.491,A,GN,
14:24:18,,52.2422196667,6.8566516667,24.3,M,46.0,M,GNGGA,,,,,GN,12
14:24:18,,52.2422196667,6.8566516667,,,,,GNGLL,,A,,A,GN,
14:24:19,2024-06-05,52.2421821667,6.8566138333,,,,,GNRMC,V,A,9.332,A,GN,
14:24:19,,52.2421821667,6.8566138333,24.2,M,46.0,M,GNGGA,,,,,GN,12
14:24:19,,52.2421821667,6.8566138333,,,,,GNGLL,,A,,A,GN,
14:24:20,2024-06-05,52.2421446667,6.856574,,,,,GNRMC,V,A,9.641,A,GN,
14:24:20,,52.2421446667,6.856574,24.4,M,46.0,M,GNGGA,,,,,GN,12
14:24:20,,52.2421446667,6.856574,,,,,GNGLL,,A,,A,GN,
14:24:21,2024-06-05,52.242107,6.8565373333,,,,,GNRMC,V,A,9.367,A,GN,
14:24:21,,52.242107,6.8565373333,24.7,M,46.0,M,GNGGA,,,,,GN,12
14:24:21,,52.242107,6.8565373333,,,,,GNGLL,,A,,A,GN,
14:24:22,2024-06-05,52.2420696667,6.8564978333,,,,,GNRMC,V,A,9.504,A,GN,
14:24:22,,52.2420696667,6.8564978333,24.9,M,46.0,M,GNGGA,,,,,GN,12
14:24:22,,52.2420696667,6.8564978333,,,,,GNGLL,,A,,A,GN,
