time,date,lat,lon,alt,altUnit,sep,sepUnit,identity,navStatus,posMode,spd,status,talker,numSV
09:04:22,2024-06-17,52.2164235,6.8776056667,,,,,GNRMC,V,A,0.027,A,GN,
09:04:22,,52.2164235,6.8776056667,38.6,M,46.1,M,GNGGA,,,,,GN,12
09:04:22,,52.2164235,6.8776056667,,,,,GNGLL,,A,,A,GN,
09:04:23,2024-06-17,52.2164236667,6.8776056667,,,,,GNRMC,V,A,0.012,A,GN,
09:04:23,,52.2164236667,6.8776056667,38.6,M,46.1,M,GNGGA,,,,,GN,12
09:04:23,,52.2164236667,6.8776056667,,,,,GNGLL,,A,,A,GN,
09:04:24,2024-06-17,52.2164236667,6.8776058333,,,,,GNRMC,V,A,0.022,A,GN,
09:04:24,,52.2164236667,6.8776058333,38.5,M,46.1,M,GNGGA,,,,,GN,12
09:04:24,,52.2164236667,6.8776058333,,,,,GNGLL,,A,,A,GN,
09:04:25,2024-06-17,52.2164235,6.8776058333,,,,,GNRMC,V,A,0.03,A,GN,
09:04:25,,52.2164235,6.8776058333,38.5,M,46.1,M,GNGGA,,,,,GN,12
09:04:25,,52.2164235,6.8776058333,,,,,GNGLL,,A,,A,GN,
09:04:26,2024-06-17,52.2164235,6.8776058333,,,,,GNRMC,V,A,0.019,A,GN,
09:04:26,,52.2164235,6.8776058333,38.4,M,46.1,M,GNGGA,,,,,GN,12
09:04:26,,52.2164235,6.8776058333,,,,,GNGLL,,A,,A,GN,
09:04:27,2024-06-17,52.2164233333,6.877606,,,,,GNRMC,V,A,0.013,A,GN,
09:04:27,,52.2164233333,6.877606,38.4,M,46.1,M,GNGGA,,,,,GN,12
09:04:27,,52.2164233333,6.877606,,,,,GNGLL,,A,,A,GN,
09:04:28,2024-06-17,52.2164233333,6.877606,,,,,GNRMC,V,A,0.025,A,GN,
09:04:28,,52.2164233333,6.877606,38.3,M,46.1,M,GNGGA,,,,,GN,12
09:04:28,,52.2164233333,6.877606,,,,,GNGLL,,A,,A,GN,
09:04:29,2024-06-17,52.2164231667,6.877606,,,,,GNRMC,V,A,0.02,A,GN,
09:04:29,,52.2164231667,6.877606,38.3,M,46.1,M,GNGGA,,,,,GN,12
09:04:29,,52.2164231667,6.877606,,,,,GNGLL,,A,,A,GN,
09:04:30,2024-06-17,52.216423,6.877606,,,,,GNRMC,V,A,0.025,A,GN,
09:04:30,,52.216423,6.877606,38.3,M,46.1,M,GNGGA,,,,,GN,12
09:04:30,,52.216423,6.877606,,,,,GNGLL,,A,,A,GN,
09:04:31,2024-06-17,52.2164228333,6.877606,,,,,GNRMC,V,A,0.006,A,GN,
09:04:31,,52.2164228333,6.877606,38.3,M,46.1,M,GNGGA,,,,,GN,12
09:04:31,,52.2164228333,6.877606,,,,,GNGLL,,A,,A,GN,
09:04:32,2024-06-17,52.2164226667,6.8776061667,,,,,GNRMC,V,A,0.013,A,GN,
09:04:32,,52.2164226667,6.8776061667,38.2,M,46.1,M,GNGGA,,,,,GN,12
09:04:32,,52.2164226667,6.8776061667,,,,,GNGLL,,A,,A,GN,
09:04:33,2024-06-17,52.2164226667,6.8776063333,,,,,GNRMC,V,A,0.008,A,GN,
09:04:33,,52.2164226667,6.8776063333,38.1,M,46.1,M,GNGGA,,,,,GN,12
09:04:33,,52.2164226667,6.8776063333,,,,,GNGLL,,A,,A,GN,
09:04:34,2024-06-17,52.2164225,6.8776065,,,,,GNRMC,V,A,0.013,A,GN,
09:04:34,,52.2164225,6.8776065,38.1,M,46.1,M,GNGGA,,,,,GN,12
09:04:34,,52.2164225,6.8776065,,,,,GNGLL,,A,,A,GN,
09:04:35,2024-06-17,52.2164221667,6.8776066667,,,,,GNRMC,V,A,0.016,A,GN,
09:04:35,,52.2164221667,6.8776066667,38.0,M,46.1,M,GNGGA,,,,,GN,12
09:04:35,,52.2164221667,6.8776066667,,,,,GNGLL,,A,,A,GN,
09:04:36,2024-06-17,52.2164221667,6.8776066667,,,,,GNRMC,V,A,0.036,A,GN,
09:04:36,,52.2164221667,6.8776066667,38.0,M,46.1,M,GNGGA,,,,,GN,12
09:04:36,,52.2164221667,6.8776066667,,,,,GNGLL,,A,,A,GN,
09:04:37,2024-06-17,52.216422,6.8776066667,,,,,GNRMC,V,A,0.019,A,GN,
09:04:37,,52.216422,6.8776066667,38.0,M,46.1,M,GNGGA,,,,,GN,12
09:04:37,,52.216422,6.8776066667,,,,,GNGLL,,A,,A,GN,
09:04:38,2024-06-17,52.216422,6.8776066667,,,,,GNRMC,V,A,0.022,A,GN,
09:04:38,,52.216422,6.8776066667,38.0,M,46.1,M,GNGGA,,,,,GN,12
09:04:38,,52.216422,6.8776066667,,,,,GNGLL,,A,,A,GN,
09:04:39,2024-06-17,52.2164216667,6.8776068333,,,,,GNRMC,V,A,0.022,A,GN,
09:04:39,,52.2164216667,6.8776068333,37.9,M,46.1,M,GNGGA,,,,,GN,12
09:04:39,,52.2164216667,6.8776068333,,,,,GNGLL,,A,,A,GN,
09:04:40,2024-06-17,52.2164215,6.8776071667,,,,,GNRMC,V,A,0.026,A,GN,
09:04:40,,52.2164215,6.8776071667,37.9,M,46.1,M,GNGGA,,,,,GN,12
09:04:40,,52.2164215,6.8776071667,,,,,GNGLL,,A,,A,GN,
09:04:41,2024-06-17,52.2164213333,6.8776073333,,,,,GNRMC,V,A,0.033,A,GN,
09:04:41,,52.2164213333,6.8776073333,37.8,M,46.1,M,GNGGA,,,,,GN,12
09:04:41,,52.2164213333,6.8776073333,,,,,GNGLL,,A,,A,GN,
09:04:42,2024-06-17,52.2164211667,6.8776075,,,,,GNRMC,V,A,0.018,A,GN,
09:04:42,,52.2164211667,6.8776075,37.8,M,46.1,M,GNGGA,,,,,GN,12
09:04:42,,52.2164211667,6.8776075,,,,,GNGLL,,A,,A,GN,
09:04:43,2024-06-17,52.216421,6.8776076667,,,,,GNRMC,V,A,0.023,A,GN,
09:04:43,,52.216421,6.8776076667,37.7,M,46.1,M,GNGGA,,,,,GN,12
09:04:43,,52.216421,6.8776076667,,,,,GNGLL,,A,,A,GN,
09:04:44,2024-06-17,52.2164206667,6.877608,,,,,GNRMC,V,A,0.012,A,GN,
09:04:44,,52.2164206667,6.877608,37.7,M,46.1,M,GNGGA,,,,,GN,12
09:04:44,,52.2164206667,6.877608,,,,,GNGLL,,A,,A,GN,
09:04:45,2024-06-17,52.2164205,6.8776081667,,,,,GNRMC,V,A,0.013,A,GN,
09:04:45,,52.2164205,6.8776081667,37.6,M,46.1,M,GNGGA,,,,,GN,12
09:04:45,,52.2164205,6.8776081667,,,,,GNGLL,,A,,A,GN,
09:04:46,2024-06-17,52.2164203333,6.8776083333,,,,,GNRMC,V,A,0.009,A,GN,
09:04:46,,52.2164203333,6.8776083333,37.6,M,46.1,M,GNGGA,,,,,GN,12
09:04:46,,52.2164203333,6.8776083333,,,,,GNGLL,,A,,A,GN,
09:04:47,2024-06-17,52.2164201667,6.8776086667,,,,,GNRMC,V,A,0.041,A,GN,
09:04:47,,52.2164201667,6.8776086667,37.5,M,46.1,M,GNGGA,,,,,GN,12
09:04:47,,52.2164201667,6.8776086667,,,,,GNGLL,,A,,A,GN,
09:04:48,2024-06-17,52.2164198333,6.8776091667,,,,,GNRMC,V,A,0.042,A,GN,
09:04:48,,52.2164198333,6.8776091667,37.5,M,46.1,M,GNGGA,,,,,GN,12
09:04:48,,52.2164198333,6.8776091667,,,,,GNGLL,,A,,A,GN,
09:04:49,2024-06-17,52.2164198333,6.8776093333,,,,,GNRMC,V,A,0.035,A,GN,
09:04:49,,52.2164198333,6.8776093333,37.4,M,46.1,M,GNGGA,,,,,GN,12
09:04:49,,52.2164198333,6.8776093333,,,,,GNGLL,,A,,A,GN,
09:04:50,2024-06-17,52.2164198333,6.8776093333,,,,,GNRMC,V,A,0.059,A,GN,
09:04:50,,52.2164198333,6.8776093333,37.4,M,46.1,M,GNGGA,,,,,GN,12
09:04:50,,52.2164198333,6.8776093333,,,,,GNGLL,,A,,A,GN,
09:04:51,2024-06-17,52.21642,6.8776091667,,,,,GNRMC,V,A,0.041,A,GN,
09:04:51,,52.21642,6.8776091667,37.4,M,46.1,M,GNGGA,,,,,GN,12
09:04:51,,52.21642,6.8776091667,,,,,GNGLL,,A,,A,GN,
09:04:52,2024-06-17,52.21642,6.8776093333,,,,,GNRMC,V,A,0.039,A,GN,
09:04:52,,52.21642,6.8776093333,37.3,M,46.1,M,GNGGA,,,,,GN,12
09:04:52,,52.21642,6.8776093333,,,,,GNGLL,,A,,A,GN,
09:04:53,2024-06-17,52.21642,6.8776096667,,,,,GNRMC,V,A,0.028,A,GN,
09:04:53,,52.21642,6.8776096667,37.3,M,46.1,M,GNGGA,,,,,GN,12
09:04:53,,52.21642,6.8776096667,,,,,GNGLL,,A,,A,GN,
09:04:54,2024-06-17,52.2164198333,6.8776106667,,,,,GNRMC,V,A,0.009,A,GN,
09:04:54,,52.2164198333,6.8776106667,37.1,M,46.1,M,GNGGA,,,,,GN,12
09:04:54,,52.2164198333,6.8776106667,,,,,GNGLL,,A,,A,GN,
09:04:55,2024-06-17,52.2164198333,6.8776111667,,,,,GNRMC,V,A,0.004,A,GN,
09:04:55,,52.2164198333,6.8776111667,37.1,M,46.1,M,GNGGA,,,,,GN,12
09:04:55,,52.2164198333,6.8776111667,,,,,GNGLL,,A,,A,GN,
09:04:56,2024-06-17,52.2164198333,6.8776115,,,,,GNRMC,V,A,0.025,A,GN,
09:04:56,,52.2164198333,6.8776115,37.0,M,46.1,M,GNGGA,,,,,GN,12
09:04:56,,52.2164198333,6.8776115,,,,,GNGLL,,A,,A,GN,
09:04:57,2024-06-17,52.2164196667,6.8776118333,,,,,GNRMC,V,A,0.01,A,GN,
09:04:57,,52.2164196667,6.8776118333,37.0,M,46.1,M,GNGGA,,,,,GN,12
09:04:57,,52.2164196667,6.8776118333,,,,,GNGLL,,A,,A,GN,
09:04:58,2024-06-17,52.2164195,6.8776121667,,,,,GNRMC,V,A,0.025,A,GN,
09:04:58,,52.2164195,6.8776121667,36.9,M,46.1,M,GNGGA,,,,,GN,12
09:04:58,,52.2164195,6.8776121667,,,,,GNGLL,,A,,A,GN,
09:04:59,2024-06-17,52.2164195,6.8776125,,,,,GNRMC,V,A,0.022,A,GN,
09:04:59,,52.2164195,6.8776125,36.9,M,46.1,M,GNGGA,,,,,GN,12
09:04:59,,52.2164195,6.8776125,,,,,GNGLL,,A,,A,GN,
09:05:00,2024-06-17,52.2164193333,6.877613,,,,,GNRMC,V,A,0.017,A,GN,
09:05:00,,52.2164193333,6.877613,36.8,M,46.1,M,GNGGA,,,,,GN,12
09:05:00,,52.2164193333,6.877613,,,,,GNGLL,,A,,A,GN,
09:05:01,2024-06-17,52.2164191667,6.8776135,,,,,GNRMC,V,A,0.013,A,GN,
09:05:01,,52.2164191667,6.8776135,36.8,M,46.1,M,GNGGA,,,,,GN,12
09:05:01,,52.2164191667,6.8776135,,,,,GNGLL,,A,,A,GN,
09:05:02,2024-06-17,52.216419,6.8776136667,,,,,GNRMC,V,A,0.006,A,GN,
09:05:02,,52.216419,6.8776136667,36.7,M,46.1,M,GNGGA,,,,,GN,12
09:05:02,,52.216419,6.8776136667,,,,,GNGLL,,A,,A,GN,
09:05:03,2024-06-17,52.216419,6.877614,,,,,GNRMC,V,A,0.011,A,GN,
09:05:03,,52.216419,6.877614,36.7,M,46.1,M,GNGGA,,,,,GN,12
09:05:03,,52.216419,6.877614,,,,,GNGLL,,A,,A,GN,
09:05:04,2024-06-17,52.2164188333,6.8776143333,,,,,GNRMC,V,A,0.006,A,GN,
09:05:04,,52.2164188333,6.8776143333,36.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:04,,52.2164188333,6.8776143333,,,,,GNGLL,,A,,A,GN,
09:05:05,2024-06-17,52.2164185,6.8776145,,,,,GNRMC,V,A,0.017,A,GN,
09:05:05,,52.2164185,6.8776145,36.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:05,,52.2164185,6.8776145,,,,,GNGLL,,A,,A,GN,
09:05:06,2024-06-17,52.2164185,6.8776145,,,,,GNRMC,V,A,0.012,A,GN,
09:05:06,,52.2164185,6.8776145,36.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:06,,52.2164185,6.8776145,,,,,GNGLL,,A,,A,GN,
09:05:07,2024-06-17,52.2164183333,6.8776148333,,,,,GNRMC,V,A,0.023,A,GN,
09:05:07,,52.2164183333,6.8776148333,36.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:07,,52.2164183333,6.8776148333,,,,,GNGLL,,A,,A,GN,
09:05:08,2024-06-17,52.2164181667,6.877615,,,,,GNRMC,V,A,0.013,A,GN,
09:05:08,,52.2164181667,6.877615,36.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:08,,52.2164181667,6.877615,,,,,GNGLL,,A,,A,GN,
09:05:09,2024-06-17,52.216418,6.8776151667,,,,,GNRMC,V,A,0.018,A,GN,
09:05:09,,52.216418,6.8776151667,36.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:09,,52.216418,6.8776151667,,,,,GNGLL,,A,,A,GN,
09:05:10,2024-06-17,52.216418,6.8776155,,,,,GNRMC,V,A,0.013,A,GN,
09:05:10,,52.216418,6.8776155,36.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:10,,52.216418,6.8776155,,,,,GNGLL,,A,,A,GN,
09:05:11,2024-06-17,52.2164178333,6.8776158333,,,,,GNRMC,V,A,0.017,A,GN,
09:05:11,,52.2164178333,6.8776158333,36.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:11,,52.2164178333,6.8776158333,,,,,GNGLL,,A,,A,GN,
09:05:12,2024-06-17,52.2164175,6.8776163333,,,,,GNRMC,V,A,0.039,A,GN,
09:05:12,,52.2164175,6.8776163333,36.4,M,46.1,M,GNGGA,,,,,GN,12
09:05:12,,52.2164175,6.8776163333,,,,,GNGLL,,A,,A,GN,
09:05:13,2024-06-17,52.2164173333,6.8776165,,,,,GNRMC,V,A,0.008,A,GN,
09:05:13,,52.2164173333,6.8776165,36.4,M,46.1,M,GNGGA,,,,,GN,12
09:05:13,,52.2164173333,6.8776165,,,,,GNGLL,,A,,A,GN,
09:05:14,2024-06-17,52.216417,6.8776168333,,,,,GNRMC,V,A,0.029,A,GN,
09:05:14,,52.216417,6.8776168333,36.4,M,46.1,M,GNGGA,,,,,GN,12
09:05:14,,52.216417,6.8776168333,,,,,GNGLL,,A,,A,GN,
09:05:15,2024-06-17,52.2164168333,6.8776171667,,,,,GNRMC,V,A,0.015,A,GN,
09:05:15,,52.2164168333,6.8776171667,36.3,M,46.1,M,GNGGA,,,,,GN,12
09:05:15,,52.2164168333,6.8776171667,,,,,GNGLL,,A,,A,GN,
09:05:16,2024-06-17,52.2164166667,6.8776175,,,,,GNRMC,V,A,0.006,A,GN,
09:05:16,,52.2164166667,6.8776175,36.3,M,46.1,M,GNGGA,,,,,GN,12
09:05:16,,52.2164166667,6.8776175,,,,,GNGLL,,A,,A,GN,
09:05:17,2024-06-17,52.2164165,6.8776178333,,,,,GNRMC,V,A,0.024,A,GN,
09:05:17,,52.2164165,6.8776178333,36.2,M,46.1,M,GNGGA,,,,,GN,12
09:05:17,,52.2164165,6.8776178333,,,,,GNGLL,,A,,A,GN,
09:05:18,2024-06-17,52.2164163333,6.877618,,,,,GNRMC,V,A,0.025,A,GN,
09:05:18,,52.2164163333,6.877618,36.2,M,46.1,M,GNGGA,,,,,GN,12
09:05:18,,52.2164163333,6.877618,,,,,GNGLL,,A,,A,GN,
09:05:19,2024-06-17,52.2164161667,6.8776181667,,,,,GNRMC,V,A,0.015,A,GN,
09:05:19,,52.2164161667,6.8776181667,36.2,M,46.1,M,GNGGA,,,,,GN,12
09:05:19,,52.2164161667,6.8776181667,,,,,GNGLL,,A,,A,GN,
09:05:20,2024-06-17,52.2164161667,6.8776183333,,,,,GNRMC,V,A,0.026,A,GN,
09:05:20,,52.2164161667,6.8776183333,36.1,M,46.1,M,GNGGA,,,,,GN,12
09:05:20,,52.2164161667,6.8776183333,,,,,GNGLL,,A,,A,GN,
09:05:21,2024-06-17,52.2164161667,6.8776185,,,,,GNRMC,V,A,0.013,A,GN,
09:05:21,,52.2164161667,6.8776185,36.1,M,46.1,M,GNGGA,,,,,GN,12
09:05:21,,52.2164161667,6.8776185,,,,,GNGLL,,A,,A,GN,
09:05:22,2024-06-17,52.216416,6.8776186667,,,,,GNRMC,V,A,0.001,A,GN,
09:05:22,,52.216416,6.8776186667,36.1,M,46.1,M,GNGGA,,,,,GN,12
09:05:22,,52.216416,6.8776186667,,,,,GNGLL,,A,,A,GN,
09:05:23,2024-06-17,52.2164156667,6.8776188333,,,,,GNRMC,V,A,0.015,A,GN,
09:05:23,,52.2164156667,6.8776188333,36.0,M,46.1,M,GNGGA,,,,,GN,12
09:05:23,,52.2164156667,6.8776188333,,,,,GNGLL,,A,,A,GN,
09:05:24,2024-06-17,52.2164155,6.8776191667,,,,,GNRMC,V,A,0.021,A,GN,
09:05:24,,52.2164155,6.8776191667,36.0,M,46.1,M,GNGGA,,,,,GN,12
09:05:24,,52.2164155,6.8776191667,,,,,GNGLL,,A,,A,GN,
09:05:25,2024-06-17,52.2164155,6.8776193333,,,,,GNRMC,V,A,0.031,A,GN,
09:05:25,,52.2164155,6.8776193333,35.9,M,46.1,M,GNGGA,,,,,GN,12
09:05:25,,52.2164155,6.8776193333,,,,,GNGLL,,A,,A,GN,
09:05:26,2024-06-17,52.2164153333,6.8776193333,,,,,GNRMC,V,A,0.006,A,GN,
09:05:26,,52.2164153333,6.8776193333,35.9,M,46.1,M,GNGGA,,,,,GN,12
09:05:26,,52.2164153333,6.8776193333,,,,,GNGLL,,A,,A,GN,
09:05:27,2024-06-17,52.2164153333,6.8776191667,,,,,GNRMC,V,A,0.034,A,GN,
09:05:27,,52.2164153333,6.8776191667,35.9,M,46.1,M,GNGGA,,,,,GN,12
09:05:27,,52.2164153333,6.8776191667,,,,,GNGLL,,A,,A,GN,
09:05:28,2024-06-17,52.2164151667,6.8776191667,,,,,GNRMC,V,A,0.017,A,GN,
09:05:28,,52.2164151667,6.8776191667,35.8,M,46.1,M,GNGGA,,,,,GN,12
09:05:28,,52.2164151667,6.8776191667,,,,,GNGLL,,A,,A,GN,
09:05:29,2024-06-17,52.2164151667,6.8776191667,,,,,GNRMC,V,A,0.03,A,GN,
09:05:29,,52.2164151667,6.8776191667,35.9,M,46.1,M,GNGGA,,,,,GN,12
09:05:29,,52.2164151667,6.8776191667,,,,,GNGLL,,A,,A,GN,
09:05:30,2024-06-17,52.2164151667,6.8776191667,,,,,GNRMC,V,A,0.031,A,GN,
09:05:30,,52.2164151667,6.8776191667,35.9,M,46.1,M,GNGGA,,,,,GN,12
09:05:30,,52.2164151667,6.8776191667,,,,,GNGLL,,A,,A,GN,
09:05:31,2024-06-17,52.2164151667,6.8776191667,,,,,GNRMC,V,A,0.016,A,GN,
09:05:31,,52.2164151667,6.8776191667,35.8,M,46.1,M,GNGGA,,,,,GN,12
09:05:31,,52.2164151667,6.8776191667,,,,,GNGLL,,A,,A,GN,
09:05:32,2024-06-17,52.216415,6.8776185,,,,,GNRMC,V,A,0.087,A,GN,
09:05:32,,52.216415,6.8776185,35.9,M,46.1,M,GNGGA,,,,,GN,12
09:05:32,,52.216415,6.8776185,,,,,GNGLL,,A,,A,GN,
09:05:33,2024-06-17,52.2164148333,6.8776196667,,,,,GNRMC,V,A,0.107,A,GN,
09:05:33,,52.2164148333,6.8776196667,35.9,M,46.1,M,GNGGA,,,,,GN,12
09:05:33,,52.2164148333,6.8776196667,,,,,GNGLL,,A,,A,GN,
09:05:34,2024-06-17,52.2164141667,6.877622,,,,,GNRMC,V,A,0.581,A,GN,
09:05:34,,52.2164141667,6.877622,36.0,M,46.1,M,GNGGA,,,,,GN,12
09:05:34,,52.2164141667,6.877622,,,,,GNGLL,,A,,A,GN,
09:05:35,2024-06-17,52.216413,6.8776268333,,,,,GNRMC,V,A,0.726,A,GN,
09:05:35,,52.216413,6.8776268333,36.0,M,46.1,M,GNGGA,,,,,GN,12
09:05:35,,52.216413,6.8776268333,,,,,GNGLL,,A,,A,GN,
09:05:36,2024-06-17,52.2164111667,6.8776333333,,,,,GNRMC,V,A,1.046,A,GN,
09:05:36,,52.2164111667,6.8776333333,35.7,M,46.1,M,GNGGA,,,,,GN,12
09:05:36,,52.2164111667,6.8776333333,,,,,GNGLL,,A,,A,GN,
09:05:37,2024-06-17,52.2164073333,6.8776415,,,,,GNRMC,V,A,1.297,A,GN,
09:05:37,,52.2164073333,6.8776415,35.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:37,,52.2164073333,6.8776415,,,,,GNGLL,,A,,A,GN,
09:05:38,2024-06-17,52.216403,6.8776466667,,,,,GNRMC,V,A,1.25,A,GN,
09:05:38,,52.216403,6.8776466667,35.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:38,,52.216403,6.8776466667,,,,,GNGLL,,A,,A,GN,
09:05:39,2024-06-17,52.216401,6.8776483333,,,,,GNRMC,V,A,0.094,A,GN,
09:05:39,,52.216401,6.8776483333,35.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:39,,52.216401,6.8776483333,,,,,GNGLL,,A,,A,GN,
09:05:40,2024-06-17,52.2164005,6.877649,,,,,GNRMC,V,A,0.121,A,GN,
09:05:40,,52.2164005,6.877649,35.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:40,,52.2164005,6.877649,,,,,GNGLL,,A,,A,GN,
09:05:41,2024-06-17,52.2163998333,6.8776495,,,,,GNRMC,V,A,0.067,A,GN,
09:05:41,,52.2163998333,6.8776495,35.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:41,,52.2163998333,6.8776495,,,,,GNGLL,,A,,A,GN,
09:05:42,2024-06-17,52.2163996667,6.8776496667,,,,,GNRMC,V,A,0.026,A,GN,
09:05:42,,52.2163996667,6.8776496667,35.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:42,,52.2163996667,6.8776496667,,,,,GNGLL,,A,,A,GN,
09:05:43,2024-06-17,52.2163993333,6.8776498333,,,,,GNRMC,V,A,0.017,A,GN,
09:05:43,,52.2163993333,6.8776498333,35.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:43,,52.2163993333,6.8776498333,,,,,GNGLL,,A,,A,GN,
09:05:44,2024-06-17,52.2163991667,6.8776496667,,,,,GNRMC,V,A,0.072,A,GN,
09:05:44,,52.2163991667,6.8776496667,35.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:44,,52.2163991667,6.8776496667,,,,,GNGLL,,A,,A,GN,
09:05:45,2024-06-17,52.2163988333,6.8776493333,,,,,GNRMC,V,A,0.076,A,GN,
09:05:45,,52.2163988333,6.8776493333,35.6,M,46.1,M,GNGGA,,,,,GN,12
09:05:45,,52.2163988333,6.8776493333,,,,,GNGLL,,A,,A,GN,
09:05:46,2024-06-17,52.2163983333,6.8776485,,,,,GNRMC,V,A,0.158,A,GN,
09:05:46,,52.2163983333,6.8776485,35.7,M,46.1,M,GNGGA,,,,,GN,12
09:05:46,,52.2163983333,6.8776485,,,,,GNGLL,,A,,A,GN,
09:05:47,2024-06-17,52.216398,6.8776481667,,,,,GNRMC,V,A,0.077,A,GN,
09:05:47,,52.216398,6.8776481667,35.7,M,46.1,M,GNGGA,,,,,GN,12
09:05:47,,52.216398,6.8776481667,,,,,GNGLL,,A,,A,GN,
09:05:48,2024-06-17,52.2163976667,6.877648,,,,,GNRMC,V,A,0.004,A,GN,
09:05:48,,52.2163976667,6.877648,35.8,M,46.1,M,GNGGA,,,,,GN,12
09:05:48,,52.2163976667,6.877648,,,,,GNGLL,,A,,A,GN,
09:05:49,2024-06-17,52.2163978333,6.8776478333,,,,,GNRMC,V,A,0.023,A,GN,
09:05:49,,52.2163978333,6.8776478333,35.8,M,46.1,M,GNGGA,,,,,GN,12
09:05:49,,52.2163978333,6.8776478333,,,,,GNGLL,,A,,A,GN,
09:05:50,2024-06-17,52.2163976667,6.8776485,,,,,GNRMC,V,A,0.043,A,GN,
09:05:50,,52.2163976667,6.8776485,35.8,M,46.1,M,GNGGA,,,,,GN,12
09:05:50,,52.2163976667,6.8776485,,,,,GNGLL,,A,,A,GN,
09:05:51,2024-06-17,52.2163956667,6.8776496667,,,,,GNRMC,V,A,0.663,A,GN,
09:05:51,,52.2163956667,6.8776496667,35.7,M,46.1,M,GNGGA,,,,,GN,12
09:05:51,,52.2163956667,6.8776496667,,,,,GNGLL,,A,,A,GN,
09:05:52,2024-06-17,52.2163928333,6.8776516667,,,,,GNRMC,V,A,0.8,A,GN,
09:05:52,,52.2163928333,6.8776516667,35.5,M,46.1,M,GNGGA,,,,,GN,12
09:05:52,,52.2163928333,6.8776516667,,,,,GNGLL,,A,,A,GN,
09:05:53,2024-06-17,52.2163876667,6.8776553333,,,,,GNRMC,V,A,1.421,A,GN,
