date/time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,x,y,timestamp,x_cam,y_cam,z_cam
2024-06-05 15:22:41.528806,48.03053435114504,-1.4885496183206106,-1.549618320610687,0.2274491577148437,2.91134921875,8.465897070312499,216.7928559962697,134.28793318330963,2024-06-05 15:22:41.528806,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.535762,47.86259541984733,-1.5954198473282444,-1.4885496183206106,0.2346317626953125,2.8754361938476563,8.365340600585936,216.7929306242217,134.28806010546404,2024-06-05 15:22:41.535762,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.542773,47.954198473282446,-1.4045801526717556,-1.6259541984732824,0.1651999145507812,2.8945898071289062,8.40843623046875,216.79300525217369,134.28818702761845,2024-06-05 15:22:41.542773,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.549708,47.93893129770992,-1.3893129770992367,-1.6106870229007633,0.2178723510742187,2.9089550170898435,8.32463917236328,216.79307988012565,134.28831394977286,2024-06-05 15:22:41.549708,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.556649,47.82442748091603,-1.2595419847328244,-1.6946564885496185,0.21068974609375,2.8802245971679685,8.415618835449218,216.79315450807763,134.28844087192726,2024-06-05 15:22:41.556649,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.563605,48.0,-1.4732824427480915,-1.6106870229007633,0.2633621826171874,2.8706477905273435,8.470685473632813,216.79322913602962,134.28856779408167,2024-06-05 15:22:41.563605,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.570800,47.96946564885496,-1.381679389312977,-1.4580152671755726,0.2489969726562499,2.877830395507812,8.40125362548828,216.7933037639816,134.28869471623608,2024-06-05 15:22:41.570800,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.577835,47.61068702290076,-1.3129770992366412,-1.6488549618320612,0.2250549560546874,2.9185318237304685,8.391676818847655,216.7933783919336,134.28882163839046,2024-06-05 15:22:41.577835,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.584779,47.90076335877863,-1.3358778625954195,-1.549618320610687,0.2082955444335937,2.925714428710937,8.425195642089843,216.7934530198856,134.28894856054487,2024-06-05 15:22:41.584779,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.591755,47.56488549618321,-1.450381679389313,-1.4885496183206106,0.21068974609375,2.7581203125,8.420407238769531,216.79352764783758,134.28907548269927,2024-06-05 15:22:41.591755,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.598738,47.6030534351145,-1.282442748091603,-1.4961832061068705,0.2609679809570312,2.7964275390625,8.573636145019531,216.79360227578957,134.28920240485368,2024-06-05 15:22:41.598738,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.605709,47.79389312977099,-1.2290076335877862,-1.549618320610687,0.2896984008789062,2.8730419921875,8.346186987304687,216.79367690374156,134.2893293270081,2024-06-05 15:22:41.605709,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.612682,47.57251908396947,-1.282442748091603,-1.5190839694656488,0.277727392578125,2.961627453613281,8.394071020507813,216.79375153169352,134.2894562491625,2024-06-05 15:22:41.612682,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.619605,47.58778625954199,-1.3129770992366412,-1.549618320610687,0.2657563842773437,2.789244934082031,8.384494213867187,216.7938261596455,134.2895831713169,2024-06-05 15:22:41.619605,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.626579,47.61832061068702,-1.1145038167938932,-1.6259541984732824,0.2920926025390625,2.959233251953125,8.525752111816406,216.7939007875975,134.2897100934713,2024-06-05 15:22:41.626579,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.633570,47.6030534351145,-1.3893129770992367,-1.3893129770992367,0.2370259643554687,2.932897033691406,8.427589843749999,216.79397541554948,134.2898370156257,2024-06-05 15:22:41.633570,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.640486,47.61832061068702,-1.3053435114503815,-1.5801526717557253,0.1915361328124999,2.966415856933593,8.434772448730468,216.79405004350147,134.2899639377801,2024-06-05 15:22:41.640486,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.647603,47.52671755725191,-1.3511450381679388,-1.6870229007633588,0.2609679809570312,2.959233251953125,8.360552197265624,216.79412467145346,134.2900908599345,2024-06-05 15:22:41.647603,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.654754,47.63358778625954,-1.3587786259541983,-1.5954198473282444,0.239420166015625,2.9089550170898435,8.461108666992187,216.79419929940545,134.29021778208892,2024-06-05 15:22:41.654754,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.661843,47.6412213740458,-1.1221374045801529,-1.4961832061068705,0.2130839477539062,2.9568390502929685,8.365340600585936,216.79427392735744,134.29034470424332,2024-06-05 15:22:41.661843,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.668710,47.40458015267176,-1.1221374045801529,-1.6641221374045805,0.2250549560546874,2.935291235351562,8.425195642089843,216.79434855530943,134.29047162639773,2024-06-05 15:22:41.668710,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.675628,47.25190839694657,-1.3893129770992367,-1.534351145038168,0.2753331909179687,2.9831752685546875,8.396465222167969,216.79442318326142,134.29059854855214,2024-06-05 15:22:41.675628,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.682562,47.35114503816794,-1.282442748091603,-1.618320610687023,0.258573779296875,2.827552160644532,8.350975390624999,216.79449781121338,134.29072547070652,2024-06-05 15:22:41.682562,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.689479,47.34351145038168,-1.1603053435114503,-1.6564885496183206,0.2059013427734375,2.9041666137695312,8.367734802246094,216.79457243916536,134.29085239286093,2024-06-05 15:22:41.689479,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.696389,47.51145038167939,-1.236641221374046,-1.6793893129770991,0.3016694091796875,2.868253588867187,8.350975390624999,216.79464706711735,134.29097931501533,2024-06-05 15:22:41.696389,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.703322,47.25954198473283,-1.183206106870229,-1.5648854961832062,0.2442085693359375,2.9185318237304685,8.396465222167969,216.79472169506934,134.29110623716974,2024-06-05 15:22:41.703322,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.710246,47.3587786259542,-1.0534351145038168,-1.732824427480916,0.2489969726562499,2.832340563964844,8.37012900390625,216.79479632302133,134.29123315932415,2024-06-05 15:22:41.710246,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.717185,47.16793893129771,-1.236641221374046,-1.5801526717557253,0.1963245361328124,2.882618798828125,8.336610180664062,216.79487095097332,134.29136008147856,2024-06-05 15:22:41.717185,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.724119,47.2442748091603,-1.3893129770992367,-1.8549618320610688,0.1556231079101562,2.865859387207032,8.391676818847655,216.7949455789253,134.29148700363297,2024-06-05 15:22:41.724119,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.731065,47.12213740458015,-1.3358778625954195,-1.4961832061068705,0.2250549560546874,2.849099975585937,8.374917407226562,216.7950202068773,134.29161392578737,2024-06-05 15:22:41.731065,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.738004,47.35114503816794,-1.267175572519084,-1.618320610687023,0.1987187377929687,2.7964275390625,8.391676818847655,216.79509483482929,134.29174084794175,2024-06-05 15:22:41.738004,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.744995,46.99236641221374,-1.16793893129771,-1.6030534351145038,0.1987187377929687,2.877830395507812,8.427589843749999,216.79516946278125,134.29186777009616,2024-06-05 15:22:41.744995,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.751934,47.50381679389313,-1.3740458015267176,-1.5114503816793894,0.2705447875976562,2.85388837890625,8.398859423828124,216.79524409073323,134.29199469225057,2024-06-05 15:22:41.751934,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.758932,47.1526717557252,-1.2748091603053435,-1.6106870229007633,0.2753331909179687,2.801215942382812,8.279149340820313,216.79531871868522,134.29212161440498,2024-06-05 15:22:41.758932,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.765920,47.396946564885496,-1.366412213740458,-1.5725190839694656,0.2274491577148437,2.789244934082031,8.468291271972657,216.7953933466372,134.29224853655938,2024-06-05 15:22:41.765920,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.772916,47.37404580152672,-1.3969465648854962,-1.618320610687023,0.2035071411132812,2.779668127441406,8.374917407226562,216.7954679745892,134.2923754587138,2024-06-05 15:22:41.772916,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.779900,47.36641221374046,-1.366412213740458,-1.5725190839694656,0.181959326171875,2.8371289672851563,8.391676818847655,216.7955426025412,134.2925023808682,2024-06-05 15:22:41.779900,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.786860,47.40458015267176,-1.3587786259541983,-1.6412213740458017,0.2202665527343749,2.753331909179688,8.379705810546875,216.79561723049318,134.29262930302258,2024-06-05 15:22:41.786860,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.793815,47.54198473282442,-1.2748091603053435,-1.5648854961832062,0.2466027709960937,2.839523168945312,8.360552197265624,216.79569185844517,134.292756225177,2024-06-05 15:22:41.793815,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.800739,47.27480916030535,-1.3053435114503815,-1.5801526717557253,0.2154781494140625,2.789244934082031,8.350975390624999,216.79576648639716,134.2928831473314,2024-06-05 15:22:41.800739,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.807745,47.44274809160305,-1.2442748091603053,-1.549618320610687,0.1699883178710937,2.8131869506835936,8.437166650390624,216.79584111434914,134.2930100694858,2024-06-05 15:22:41.807745,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.814676,47.38167938931298,-1.2061068702290076,-1.5877862595419847,0.2154781494140625,2.7461493041992187,8.341398583984375,216.7959157423011,134.2931369916402,2024-06-05 15:22:41.814676,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.821632,47.43511450381679,-1.5725190839694656,-1.6946564885496185,0.1628057128906249,2.750937707519531,8.334215979003906,216.7959903702531,134.29326391379462,2024-06-05 15:22:41.821632,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.828616,47.48091603053435,-1.3511450381679388,-1.5114503816793894,0.1843535278320312,2.779668127441406,8.398859423828124,216.79606499820508,134.29339083594903,2024-06-05 15:22:41.828616,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.835529,47.47328244274809,-1.1297709923664123,-1.5190839694656488,0.2250549560546874,2.7844565307617186,8.537723120117187,216.79613962615707,134.29351775810343,2024-06-05 15:22:41.835529,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.842419,47.33587786259542,-1.2748091603053435,-1.5190839694656488,0.1867477294921875,2.7844565307617186,8.310273962402343,216.79621425410906,134.2936446802578,2024-06-05 15:22:41.842419,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.849348,47.48854961832061,-1.4351145038167938,-1.4961832061068705,0.1699883178710937,2.7581203125,8.441955053710936,216.79628888206105,134.29377160241222,2024-06-05 15:22:41.849348,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.856294,47.56488549618321,-1.5572519083969465,-1.5954198473282444,0.21068974609375,2.7916391357421872,8.420407238769531,216.79636351001304,134.29389852456663,2024-06-05 15:22:41.856294,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.863241,47.63358778625954,-1.4198473282442747,-1.4351145038167938,0.1843535278320312,2.8227637573242186,8.441955053710936,216.79643813796503,134.29402544672104,2024-06-05 15:22:41.863241,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.870150,47.65648854961832,-1.2290076335877862,-1.3893129770992367,0.1963245361328124,2.7964275390625,8.463502868652343,216.79651276591702,134.29415236887544,2024-06-05 15:22:41.870150,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.877095,47.51145038167939,-1.4122137404580153,-1.4580152671755726,0.2035071411132812,2.7269956909179687,8.47786807861328,216.79658739386898,134.29427929102985,2024-06-05 15:22:41.877095,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.884333,47.41984732824427,-1.5114503816793894,-1.6488549618320612,0.2059013427734375,2.7629087158203123,8.525752111816406,216.79666202182096,134.29440621318426,2024-06-05 15:22:41.884333,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.891360,47.54961832061068,-1.4045801526717556,-1.6717557251908397,0.1843535278320312,2.729389892578125,8.418013037109375,216.79673664977295,134.29453313533864,2024-06-05 15:22:41.891360,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.898322,47.74809160305343,-1.3969465648854962,-1.5572519083969465,0.2178723510742187,2.612074011230469,8.425195642089843,216.79681127772494,134.29466005749305,2024-06-05 15:22:41.898322,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.905312,47.81679389312977,-1.2595419847328244,-1.633587786259542,0.2082955444335937,2.7844565307617186,8.511386901855468,216.79688590567693,134.29478697964745,2024-06-05 15:22:41.905312,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.912316,47.70229007633588,-1.2595419847328244,-1.6564885496183206,0.2059013427734375,2.8945898071289062,8.444349255371094,216.79696053362892,134.29491390180186,2024-06-05 15:22:41.912316,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.919381,47.770992366412216,-1.366412213740458,-1.4961832061068705,0.1915361328124999,2.7198130859375,8.374917407226562,216.7970351615809,134.29504082395627,2024-06-05 15:22:41.919381,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.926314,47.77862595419848,-1.2290076335877862,-1.748091603053435,0.1987187377929687,2.779668127441406,8.276755139160155,216.7971097895329,134.29516774611068,2024-06-05 15:22:41.926314,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.933449,47.847328244274806,-1.3511450381679388,-1.763358778625954,0.1987187377929687,2.6288334228515624,8.520963708496094,216.79718441748489,134.2952946682651,2024-06-05 15:22:41.933449,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.940590,47.96183206106871,-1.3129770992366412,-1.6488549618320612,0.1891419311523437,2.817975354003906,8.432378247070313,216.79725904543687,134.2954215904195,2024-06-05 15:22:41.940590,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.947548,47.83206106870229,-1.236641221374046,-1.5648854961832062,0.1987187377929687,2.741360900878906,8.348581188964843,216.79733367338883,134.29554851257387,2024-06-05 15:22:41.947548,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.954494,47.80152671755725,-1.465648854961832,-1.5954198473282444,0.2082955444335937,2.767697119140625,8.449137658691406,216.79740830134082,134.29567543472828,2024-06-05 15:22:41.954494,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.961444,47.954198473282446,-1.381679389312977,-1.6870229007633588,0.2274491577148437,2.779668127441406,8.461108666992187,216.7974829292928,134.2958023568827,2024-06-05 15:22:41.961444,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.968474,47.96946564885496,-1.465648854961832,-1.702290076335878,0.2418143676757812,2.806004345703125,8.384494213867187,216.7975575572448,134.2959292790371,2024-06-05 15:22:41.968474,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.975610,48.02290076335878,-1.366412213740458,-1.6870229007633588,0.1628057128906249,2.7964275390625,8.367734802246094,216.7976321851968,134.2960562011915,2024-06-05 15:22:41.975610,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.982695,47.96946564885496,-1.5648854961832062,-1.702290076335878,0.2202665527343749,2.7724855224609373,8.382100012207031,216.79770681314878,134.2961831233459,2024-06-05 15:22:41.982695,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.989631,48.16030534351145,-1.4961832061068705,-1.786259541984733,0.1843535278320312,2.81558115234375,8.377311608886718,216.79778144110077,134.29631004550032,2024-06-05 15:22:41.989631,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:41.996539,47.99236641221374,-1.236641221374046,-1.6030534351145038,0.2250549560546874,2.858676782226562,8.327033374023436,216.79785606905276,134.2964369676547,2024-06-05 15:22:41.996539,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.003501,48.40458015267176,-1.4961832061068705,-1.4809160305343512,0.258573779296875,2.832340563964844,8.422801440429687,216.79793069700474,134.2965638898091,2024-06-05 15:22:42.003501,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.010411,48.16030534351145,-1.4885496183206106,-1.366412213740458,0.2250549560546874,2.896984008789062,8.360552197265624,216.7980053249567,134.29669081196351,2024-06-05 15:22:42.010411,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.017346,47.9236641221374,-1.3053435114503815,-1.4732824427480915,0.229843359375,2.9544448486328125,8.410830432128906,216.7980799529087,134.29681773411792,2024-06-05 15:22:42.017346,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.024248,47.96946564885496,-1.3893129770992367,-1.3740458015267176,0.201112939453125,2.8706477905273435,8.341398583984375,216.79815458086068,134.29694465627233,2024-06-05 15:22:42.024248,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.031141,47.908396946564885,-1.450381679389313,-1.3740458015267176,0.2609679809570312,2.966415856933593,8.37012900390625,216.79822920881267,134.29707157842674,2024-06-05 15:22:42.031141,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.038113,47.88549618320611,-1.381679389312977,-1.3969465648854962,0.2370259643554687,2.978386865234375,8.281543542480469,216.79830383676466,134.29719850058115,2024-06-05 15:22:42.038113,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.045219,47.82442748091603,-1.366412213740458,-1.366412213740458,0.2561795776367187,3.201047619628906,8.501810095214843,216.79837846471665,134.29732542273555,2024-06-05 15:22:42.045219,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.052266,47.89312977099237,-1.2442748091603053,-1.267175572519084,0.239420166015625,3.0358477050781247,8.32463917236328,216.79845309266864,134.29745234488993,2024-06-05 15:22:42.052266,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.059227,47.81679389312977,-1.4198473282442747,-1.0916030534351144,0.3088520141601562,3.0358477050781247,8.360552197265624,216.79852772062063,134.29757926704434,2024-06-05 15:22:42.059227,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.066171,47.58778625954199,-1.16793893129771,-1.3053435114503815,0.36391865234375,2.9568390502929685,8.382100012207031,216.79860234857262,134.29770618919875,2024-06-05 15:22:42.066171,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.073120,47.37404580152672,-1.2748091603053435,-1.2748091603053435,0.1795651245117187,2.9951462768554684,8.29351455078125,216.7986769765246,134.29783311135316,2024-06-05 15:22:42.073120,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.080070,47.37404580152672,-1.534351145038168,-1.2900763358778626,0.0550666381835937,2.935291235351562,8.315062365722655,216.79875160447656,134.29796003350756,2024-06-05 15:22:42.080070,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.086998,47.64885496183206,-1.297709923664122,-1.5725190839694656,0.2250549560546874,2.8945898071289062,8.398859423828124,216.79882623242855,134.29808695566197,2024-06-05 15:22:42.086998,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.093953,47.51145038167939,-1.5190839694656488,-1.8244274809160304,0.2250549560546874,3.028665100097656,8.432378247070313,216.79890086038054,134.29821387781638,2024-06-05 15:22:42.093953,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.100901,47.48091603053435,-1.4580152671755726,-1.9465648854961832,0.2466027709960937,2.7246014892578123,8.468291271972657,216.79897548833253,134.29834079997076,2024-06-05 15:22:42.100901,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.107826,47.534351145038165,-1.3740458015267176,-2.351145038167939,0.373495458984375,2.906560815429687,8.583212951660157,216.79905011628452,134.29846772212517,2024-06-05 15:22:42.107826,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.114806,47.47328244274809,-1.1603053435114503,-2.6717557251908395,0.3519476440429687,2.7748797241210936,8.489839086914062,216.7991247442365,134.29859464427958,2024-06-05 15:22:42.114806,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.121774,47.63358778625954,-1.2900763358778626,-2.931297709923664,0.258573779296875,2.810792749023437,8.377311608886718,216.7991993721885,134.29872156643398,2024-06-05 15:22:42.121774,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.128696,47.50381679389313,-1.4274809160305344,-3.137404580152672,0.1149216796875,2.877830395507812,8.398859423828124,216.79927400014049,134.2988484885884,2024-06-05 15:22:42.128696,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.135625,47.47328244274809,-1.6870229007633588,-3.381679389312977,0.1005564697265625,2.7844565307617186,8.391676818847655,216.79934862809247,134.2989754107428,2024-06-05 15:22:42.135625,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.142593,47.13740458015267,-1.7709923664122138,-3.236641221374046,0.2801215942382812,2.801215942382812,8.432378247070313,216.79942325604443,134.2991023328972,2024-06-05 15:22:42.142593,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.149719,47.00763358778626,-1.786259541984733,-2.969465648854962,0.28730419921875,2.748543505859375,8.497021691894531,216.79949788399642,134.2992292550516,2024-06-05 15:22:42.149719,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.156772,47.19083969465649,-1.5038167938931295,-2.954198473282443,0.3926490722656249,2.7581203125,8.288726147460936,216.7995725119484,134.299356177206,2024-06-05 15:22:42.156772,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.163955,47.70229007633588,-1.297709923664122,-2.7099236641221376,0.3399766357421875,2.73896669921875,8.429984045410155,216.7996471399004,134.2994830993604,2024-06-05 15:22:42.163955,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.171119,47.786259541984734,-1.2442748091603053,-2.206106870229008,0.354341845703125,2.801215942382812,8.456320263671875,216.7997217678524,134.2996100215148,2024-06-05 15:22:42.171119,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.178001,48.06106870229008,-1.1450381679389312,-3.908396946564885,0.28730419921875,2.868253588867187,8.506598498535157,216.79979639580438,134.29973694366922,2024-06-05 15:22:42.178001,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.185122,47.93893129770992,-1.1526717557251909,-1.5954198473282444,0.1340752929687499,3.0047230834960934,8.348581188964843,216.79987102375637,134.29986386582362,2024-06-05 15:22:42.185122,-0.3090629182032987,0.951041346345307,0.0006856627209984
2024-06-05 15:22:42.192048,47.595419847328245,-1.2290076335877862,-1.183206106870229,0.0167594116210937,3.0837317382812497,8.2743609375,216.79994565170836,134.29999078797803,2024-06-05 15:22:42.192048,-0.3090629182032987,0.951041346345307,0.0006856627209984
