frame_num,x,y,z
0,0.1629150297553255,0.9866396159170981,0.0009805012916664956
1,-0.7479037729190123,1.399445292479789,0.00021755142143126073
2,0.21374727654624426,1.6272358026403737,0.15298777935590582
3,1.1568975222365474,1.7234678362273201,-0.16514271237043207
4,0.7546070586746747,2.638979773720478,-0.16566734052314566
5,0.5978687130983235,3.6266153606315426,-0.16867374914881494
6,1.4831404681818798,3.186726926062844,-0.3196442256797561
7,2.3980245068177144,3.252358336180125,-0.7179904492785267
8,3.389465078125303,3.1218018891792747,-0.7187700079971678
9,2.493738325272223,2.6774681676939216,-0.703241705634895
10,3.493361246038057,2.6501808145889263,-0.7001730511893502
11,3.898899145237091,1.7361036762337876,-0.7015863628020439
12,3.6944012604111847,2.714970644774506,-0.7018565509498024
13,4.316457193968841,1.9320006664634168,-0.7039609723065204
14,5.315594984093007,1.9735127155623244,-0.7033081894885052
15,6.129356565285751,1.3923139012919667,-0.7034733119113495
16,5.913211336766513,0.4159552566664507,-0.7057176945417296
17,5.030967985822157,0.8867485135382839,-0.7051020660126375
18,5.520282881198387,0.014641386812995538,-0.7054064964825763
19,4.594600364127949,-0.36365971819260773,-0.7057957800265668
20,4.18412074337865,0.5482077718410774,-0.7037557875805907
21,3.1895755471862928,0.652508650292777,-0.7026697466473077
22,2.382839317372393,0.06159778529076998,-0.7036723074855009
23,2.838741191555435,-0.828432124298735,-0.7041633802774351
24,3.0225457908837794,0.15452921904534356,-0.705856530285973
25,2.8315011533054326,1.136110369466052,-0.7052307577101025
26,3.2787680511723107,1.535871529157956,0.0948588230709021
27,3.5418851689388147,1.9622554129581904,0.9602871366669367
28,4.509387853614809,1.7093955755487749,0.9596105496228838
29,4.924292304571528,2.6192604940868174,0.9599663445983969
30,5.392052636044644,1.7354052311149883,0.959583699647041
31,4.395603322515286,1.651211677754483,0.9591242005688843
32,4.478959684467029,2.647731008808408,0.9600936117342206
33,3.6575892269791734,3.218126079345386,0.960280890419024
34,3.052676615938366,4.014417890472717,0.9605716400504926
35,2.471590815466243,4.828260147811017,0.9603020845427446
36,2.902245620749139,5.043156758873269,0.08374296774530365
37,2.496922933935628,5.957330272874579,0.08429600732318529
38,3.331396681532041,6.427859870020641,0.37109813908297906
39,4.331201464152738,6.447616614381292,0.3713583333366668
40,4.964888315756953,6.375299737928596,1.141560412978148
41,4.453942582103465,5.515687343405885,1.1405662076525829
42,4.424527510776986,6.5152541534864605,1.1415387117400393
43,4.012675612211438,6.306933433790776,0.25441950250521217
44,4.84326689974775,6.7948754245683975,-0.013965904521215933
45,5.0705633840536155,7.768700623629717,-0.013077143937274934
46,4.275235894995275,8.374877191752658,-0.011039153052046608
47,4.9298341473490055,8.165330548087857,-0.737393978288485
48,4.356975978838162,8.984984973662378,-0.7370179377268159
49,4.633020529605893,9.946127405021501,-0.7348655826179746
50,5.472012053440049,10.304770864941064,-0.3256369282065747
51,6.392668001857394,10.695145799548769,-0.32544964822431566
52,6.922541862361356,11.54322173144763,-0.3244979715432688
53,6.581175118392003,12.483151841770493,-0.32413215708991194
54,7.57572039749922,12.587456446585925,-0.3236451048899908
55,7.7566295957199936,12.848447518477656,-1.2718832197071086
56,7.936878264349901,13.054552054015842,-0.31009772496946464
57,7.7367782157962965,12.074777963821962,-0.31174173032271185
58,6.76910279218521,12.326976798765212,-0.3118907013681668
59,7.250884885386058,12.63038611922631,-1.1339787738569633
60,6.584937086965375,13.37638342527218,-1.1327341249308245
61,7.51616493290195,13.597463909330006,-1.4224548844926563
62,6.732800666804992,13.23090431928396,-1.9244254947355748
63,7.053598578386879,13.447305615151093,-1.0023305001326734
64,6.350299588976731,12.736412111573053,-1.0033093081850393
65,6.924334795256298,11.917581498948797,-1.003408206930563
66,7.847808326865522,12.268649104892948,-0.8486562361068251
67,8.847290699692872,12.300819839090403,-0.8484822573501538
68,9.66484507660374,12.642867093174901,-0.3852236721440772
69,10.617459052239283,12.338685470888795,-0.3848311326710462
70,9.61745931226211,12.339175359275531,-0.3853603348558619
71,8.882004155015851,13.01674875825832,-0.3853862345037727
72,7.928905831837562,12.71408903805272,-0.3862109282660292
73,7.200232240344142,12.029228434480933,-0.3870773781309738
74,7.243551866978814,13.028289012892841,-0.3859066469513408
75,8.158780651915267,13.399724619256494,-0.542085587750059
76,7.528730498797034,12.623171062741525,-0.5432596489264814
77,6.968139249031068,13.451263449857102,-0.5425895093453363
78,7.661779421710651,12.730941972956922,-0.5431193785557789
79,6.7698138271805846,12.279910492316109,-0.5120069751516452
80,7.28381685945919,11.422122529202056,-0.5128395284787844
81,8.28068795158416,11.501164120338665,-0.512166805531266
82,8.506860837609995,10.527077592684597,-0.5132903132456428
83,9.000627304243517,9.657483113652905,-0.5129461245662947
84,8.822238103559945,8.673525559771695,-0.5151427673646669
85,8.35849110079252,9.559492651577683,-0.5141280452004074
86,8.220397937791558,9.654843847916677,0.4716906134225224
87,8.59900590051553,9.94250074668059,-0.40803066013833167
88,7.884726417311735,10.642356814921065,-0.4105413614551936
89,7.6571825268645775,11.616124625417816,-0.41037059689497085
90,8.096354547155645,10.717722219770351,-0.4113973005096714
91,7.303474062483016,10.108345354935555,-0.4120085528402411
92,8.226278413409727,10.493614043885705,-0.411599620861742
93,8.836765596070714,9.701587982304565,-0.4112567172036314
94,9.825363632525482,9.852165547604004,-0.4106917868800393
95,10.582344732937198,9.994620357276338,0.2270277759535671
96,10.588938988815087,8.994642299858175,0.22766060421773338
97,9.826086785984819,8.34806986370179,0.22688507871535551
98,10.570858576026911,8.664243782381321,-0.360778969788828
99,9.785305775526155,9.28303689238357,-0.36215179139515474
100,9.606930836704775,8.299074711363254,-0.36305041379029435
101,9.20601204841338,9.215187925380864,-0.3622111895747003
102,8.764036566542309,8.318161114292097,-0.36296856184341414
103,9.62446790826318,7.808594820649414,-0.36265460693975543
104,10.33999138430321,8.131708130073552,0.25671922565940636
105,9.611809893186846,7.446324318964656,0.2558546648481865
106,10.560594376116713,7.762245970053844,0.25708565005752726
107,11.170456333579383,8.554753089689585,0.25801202280328706
108,10.411831845823457,7.903225575560599,0.25712607135790005
109,9.82048002386166,8.709639243779403,0.2572616160165469
