frame_num,x,y,z
0,0.9992622603177218,0.038398491313839475,0.0007006921856986789
1,0.025271541096953065,-0.18818616727515697,-0.000512305719152603
2,-0.9549637643634249,-0.3860196631375552,-0.0013209118423376937
3,-1.8464754878566372,-0.8390166095998062,-0.002104091284618855
4,-0.8942126760173266,-0.5871457700089961,-0.1746051560688969
5,-1.804032699251966,-0.17214286319662486,-0.17494080261301587
6,-1.4425798271088102,0.2267732895331387,-1.0176849656368532
7,-0.6079341101012188,0.7775601112503008,-1.0170492742094845
8,-0.7611773863796295,1.7657485745521893,-1.016805814744545
9,-1.7402899159624834,1.5624321763870483,-1.0178530258118246
10,-1.974247417781447,2.534678995968253,-1.0179487173040107
11,-2.3429049004459994,3.4642442658819155,-1.0182122429667795
12,-3.3186465171704653,3.245321091760267,-1.0191824101830516
13,-2.3217798556709104,3.1662209661348153,-1.0193536315889513
14,-2.4750038489002364,2.1780317369696673,-1.0214643804729278
15,-3.453313704819854,1.970886606458353,-1.022313330404968
16,-2.686672949592914,1.3288106619504365,-1.0216546124580734
17,-1.7920520613461268,1.7756361759684969,-1.0210016691017723
18,-0.947233970309644,2.3106890689327857,-1.0201101602585096
19,-0.06559726186586579,1.8387607235228387,-1.0195176038896345
20,-1.040930050051758,1.6180230360056178,-1.0204262287203072
21,-2.037870077784026,1.6961899034585455,-1.0211486813350146
22,-2.885753232814904,1.1660072579426548,-1.0218682705619284
23,-3.823477545915839,1.5133847427931268,-1.0232809412029054
24,-4.764719524205052,1.175652296955079,-1.0238582924472421
25,-5.761036252822909,1.2613995996297735,-1.0244717744980838
26,-5.465697094420866,0.3060073530070434,-1.0238110116470003
27,-5.672133614560284,1.2844671307843547,-1.0231579996235987
28,-4.79525071551588,1.7651707713522664,-1.0225324532737177
29,-5.7943928198222,1.8065787471975376,-1.0231919521262451
30,-6.59710596164259,1.392370956213761,-1.452241503853288
31,-6.318993018526927,0.4318225792227448,-1.452321074378077
32,-6.097160767703511,-0.5432622490989125,-1.4524944858576634
33,-5.210203309431362,-0.10417139500775802,-1.3092964095126602
34,-4.238733037658358,0.09774800341043721,-1.1849016041399332
35,-4.056176007087972,-0.8854466904637135,-1.1838411669479791
36,-5.035509429461961,-1.087696349891292,-1.1849009228995462
37,-4.064791498598462,-0.8474750003305416,-1.1842669549997034
38,-3.953797871367843,-0.8005651332910971,-2.176980347217483
39,-2.9856402489909124,-0.5502243161200602,-2.176438598580004
40,-2.032408125015023,-0.852462845677085,-2.1758148425207655
41,-1.0542472983723066,-0.6446143761293132,-2.1751738056364287
42,-1.1084072874066182,0.35391557909066285,-2.173023429809742
43,-0.8576423589595327,-0.6141309396457354,-2.171323952458181
44,-0.6529991214789457,-1.5929674378871632,-2.1708189139215817
45,-0.3673233248435372,-2.551293533031207,-2.170159685058722
46,-0.7455965644577498,-1.6255998771112696,-2.1709417217259337
47,-0.4419949211631404,-2.578397913724868,-2.1695475861209412
48,-0.7698539305781699,-3.523111990635048,-2.174424350739312
49,-0.8594306490110932,-2.5271325160454414,-2.17537182686005
50,-1.8577574487387953,-2.5849451698015855,-2.176511129768255
51,-1.1122314984591546,-3.2514214314202055,-2.1758401912402725
52,-0.11577620192445282,-3.167299768747587,-2.175217393413271
53,0.6162060944526384,-2.4859764201506285,-2.1745751729311285
54,1.0215150588263224,-2.3424156621253873,-3.0774123410592185
55,0.022449630818313415,-2.2991969143167896,-3.07805296343669
56,-0.9539885445951513,-2.5149933104211843,-3.07868937806446
57,-0.631290842365267,-3.4614942021404858,-3.077187728930967
58,-1.6290849507808223,-3.3951108509278582,-3.077597476399556
59,-2.6066124131098487,-3.6059181985939404,-3.0781654223167783
60,-1.7121227342749945,-3.1588298264579904,-3.0786148205199386
61,-2.238977074149603,-2.3088894604924866,-3.083701947185885
62,-3.1625839485321032,-2.69222979121515,-3.0844316285058575
63,-3.663897194377287,-1.8269675122318263,-3.0869252420989137
64,-2.7361868032107703,-1.5950840758247447,-3.3794718230765612
65,-3.646457110779031,-1.1810706995438887,-3.3804159735467936
66,-4.646288833433253,-1.162733721648373,-3.3809466485413546
67,-4.142409940443529,-2.026484072668616,-3.374512962828131
68,-5.080091456737554,-2.373979724970893,-3.374894579853091
69,-6.052812389914121,-2.6059544772577796,-3.3761985973169346
70,-5.700349826240325,-3.541594660503163,-3.3575548663319505
71,-5.526631205198112,-4.526386638627777,-3.360124014946264
72,-5.7968695778393675,-3.563596534687252,-3.3575867513812776
73,-6.795550414934509,-3.6149406792502807,-3.358190438416827
74,-7.755460332099507,-3.8952491914264424,-3.358488649538685
75,-8.72907488582525,-4.123447004912009,-3.3591659189297958
76,-7.746468122981802,-3.937750720083362,-3.358249722903955
77,-7.32516517693133,-4.844668771250754,-3.3563852884232617
78,-8.014210211712513,-5.5693870811846224,-3.356943222107585
79,-8.037500743232389,-5.668748469872211,-4.351722024444866
80,-9.035447632563981,-5.604707767217124,-4.352613358749181
81,-8.795967458059815,-6.575608282393052,-4.351415172381722
82,-8.965397173906997,-5.590066026981404,-4.351230277639198
83,-9.964840891179394,-5.6234007214325015,-4.35225699599579
84,-8.97227095651517,-5.745074958790542,-4.3517049416538205
85,-8.108056250326893,-6.248197883307308,-4.351190710570573
86,-7.7582595405343255,-7.185023488146482,-4.350971767629409
87,-8.674882287153272,-6.785270734014499,-4.351661655035397
88,-9.65072038842536,-7.003764253286034,-4.352424637358033
89,-9.588851202547962,-8.001848517027824,-4.352504072111164
90,-8.611605722874046,-7.789738219906509,-4.351800998855313
91,-8.346123818110401,-8.753853820129224,-4.351117149265971
92,-8.168887135546369,-9.738021514557479,-4.352169573834051
93,-8.730434123601814,-8.910587887991346,-4.35647931088803
94,-7.757156087201396,-8.68095977766204,-4.35558779132167
95,-7.173748792102656,-8.584929754252267,-5.162070378008755
96,-7.2083357136337805,-7.585535244052997,-5.158281203618362
97,-7.479725511165457,-6.6230658496621055,-5.157788601804539
98,-6.553770544601253,-6.412060566973714,-5.47097252631644
99,-6.934828337668587,-7.336611690855096,-5.47139403826763
100,-6.41554375101106,-8.191192644262124,-5.465485389195596
101,-6.2756196820638435,-7.201032317332931,-5.463540677204031
102,-5.31823332195111,-6.912222097000602,-5.463421926693636
103,-5.072405385818228,-7.881535575267925,-5.463503571964101
104,-5.522781123419804,-6.988704329850014,-5.46725353000895
105,-6.500086365117921,-7.200538752845238,-5.468054644025057
106,-5.655821108752795,-7.736463325271552,-5.467039969495508
107,-5.459346957209356,-6.7559896532492765,-5.458716133454231
108,-4.529284745244569,-6.3885883270980095,-5.457976256804526
109,-4.867649289255048,-5.447573274046314,-5.458300735918118
110,-4.462523802847517,-5.390250887243181,-4.54583841656775
111,-4.339372792782496,-4.397871719341678,-4.5416651881908425
112,-5.338498599798164,-4.43965205900122,-4.543088203728944
113,-5.782717878014182,-5.335565561451318,-4.545956825146583
114,-5.551996459946067,-6.308584622569371,-4.547195350714293
115,-4.5661689086281445,-6.140828164926219,-4.5458499951739295
116,-4.276073322747656,-6.057367465007819,-5.4992013798279755
117,-3.3168662991212665,-5.80526278024486,-5.62712758412706
118,-3.072288965671613,-6.774892471397417,-5.626691696463585
119,-2.863444052553065,-6.674844215535966,-6.599509330331099
120,-2.994111636669391,-5.683420571216913,-6.5972421853579055
121,-3.983376341628726,-5.829554143828174,-6.597810056460149
122,-4.550320780674165,-6.043825579909459,-5.802409682613671
123,-5.197776923196143,-5.2817312492279545,-5.805983847364863
124,-4.229238039608219,-5.03286972659656,-5.805372674850018
125,-4.062885651875818,-6.018936076733477,-5.805182350428002
126,-4.133347111388416,-5.021421645614492,-5.805559753025941
127,-4.254597660311184,-4.028799858197774,-5.806099689660297
128,-4.0203051362957405,-5.000965429393949,-5.807155801059965
129,-3.767319845917033,-4.033506483782596,-5.81180675887229
130,-2.8268737123806487,-3.6935661310521604,-5.810531415008146
131,-2.5564901184918054,-4.656316964049951,-5.8086484073575235
132,-1.8965262984031515,-5.407614298217335,-5.808916450215277
133,-2.1856911147612488,-4.450334973615537,-5.808855865451164
134,-3.1632651146014528,-4.660926173925071,-5.809504855909145
135,-2.1836587008246306,-4.460003895326393,-5.808275201474445
136,-3.1830585376393574,-4.4946236985588195,-5.8094732827926165
137,-2.7410258239067185,-5.3916190677347435,-5.8069458993420495
138,-3.0507912665046897,-4.440811811881574,-5.810252376174994
139,-4.0233501118719595,-4.6734676434966005,-5.810998240374411
140,-4.930388169945571,-5.09352884143037,-5.839817525523377
141,-4.800829361510179,-6.0850972246533255,-5.842397554479596
142,-3.8460137228773905,-6.3822953578273065,-5.841792690726375
143,-4.83414710596519,-6.535892349320068,-5.842410292404732
144,-5.080656757968034,-7.505030456043702,-5.8403314548534
145,-4.499350164960215,-8.318713220928732,-5.842064387250826
146,-3.5265909012843153,-8.086896156411736,-5.841551034112402
147,-4.522466731604162,-8.177619031191211,-5.842382043440998
148,-3.549015852415403,-7.948723763018263,-5.841797223241171
149,-2.5886907829162396,-7.669842625472538,-5.840761842814267
150,-3.571832331666119,-7.486999619622148,-5.841825014146855
151,-4.552117795361182,-7.6845825205728975,-5.843011150749458
152,-4.75661411441932,-6.705715323215429,-5.842495952528215
153,-3.8487270067906247,-7.124929717239666,-5.8419559113320245
154,-4.027808987636913,-6.14109561580844,-5.841631878647555
155,-4.8194940516122715,-5.5301665623621235,-5.8423035433850465
156,-4.581443864608828,-6.50141555427195,-5.839564167220321
157,-5.552218840910253,-6.741406142779855,-5.84024447200349
158,-4.805995878325862,-6.075711253957337,-5.838977543690872
159,-5.0896675198139265,-5.116789784597241,-5.839101703834377
160,-4.137205000718617,-4.812134545140353,-5.838523093358945
161,-3.289541680408785,-5.342668508429826,-5.83774258219667
162,-2.297381835536901,-5.467640544316702,-5.836830184209013
163,-1.3230303573221578,-5.242609801534622,-5.836228766143447
164,-1.0685569690493504,-4.275530084941579,-5.8365699629737104
165,-1.3261189423940722,-3.3092684394132053,-5.836057842312973
166,-2.300278858479343,-3.5351264302224483,-5.836848968313866
167,-3.30023354664032,-3.5256164202683093,-5.8372748034405495
168,-4.281008605915273,-3.7207555461981765,-5.838277118530376
169,-3.3003815577301205,-3.52487171521363,-5.837934881050836
170,-3.503378546516429,-2.545692418208759,-5.838291056201249
171,-4.476627867589237,-2.775443277678976,-5.838840241065814
172,-5.446245328514316,-3.0200689935230716,-5.839328725420407
173,-4.455431714825089,-3.155302965921378,-5.838934216272409
174,-4.725815816178645,-2.192550482029592,-5.838630085666414
175,-5.693120106899819,-2.4461685866951086,-5.839145971582651
176,-5.44850804724329,-3.415788994658622,-5.840243574088278
177,-5.148156301280948,-4.369617121078128,-5.839386866187068
178,-6.118153655177378,-4.6127319667103714,-5.839939376038342
179,-5.685782775761026,-4.472827070498222,-4.9491632859637384
180,-5.135464170002856,-4.3554341795303335,-4.122502326859835
181,-6.093141897286261,-4.64327622527227,-4.123074488015787
182,-5.757065416971995,-5.585110906524548,-4.122894016426647
183,-5.507221639059683,-6.553396347199847,-4.124073853171983
184,-5.275469855948975,-5.5806333925786085,-4.119242172142897
185,-4.660732687020565,-5.296778013537548,-4.8551255439670875
186,-4.865539343650131,-4.317975777066417,-4.854481122263077
187,-5.844839386807134,-4.520388551962631,-4.855183996010258
188,-4.8806356587964865,-4.2552267065755585,-4.85457848689297
189,-4.082312767925933,-4.075650202464282,-5.429411367896878
190,-3.1090411927513735,-3.8459954498204105,-5.428345748211008
191,-2.894136684008549,-4.822630454174073,-5.427998771085201
192,-3.893311976807512,-4.7820333020880925,-5.428776911570204
193,-3.0237489803303594,-4.589421929962427,-5.883486769045874
194,-2.692197931764393,-5.532859182398032,-5.883716794185543
195,-2.237203955908482,-6.423351298686817,-5.881649728063873
196,-1.259259998539981,-6.2144860575876155,-5.880686760251387
197,-1.1303440574854546,-5.222876054127163,-5.871185119383291
198,-1.9441185013955848,-5.80405580176644,-5.872305553542394
199,-1.0839560841324336,-6.314075400849617,-5.871515313675761
