frame_num,x,y,z
0,0.1849018607139416,-0.9827235945746128,-0.008101763442271566
1,0.7630191476947821,-0.5724158087417294,0.6971839399282346
2,1.585056682774681,-0.002982820178349277,0.6977859827348468
3,0.643242577113759,-0.339116603101451,0.6972660251190592
4,0.08452205492054743,0.4902393940887434,0.697176555551834
5,-0.22025454357425922,1.4426631077269882,0.6977194270562568
6,-1.1999518944634093,1.2421818293493339,0.6971213628101883
7,-2.1296269280227307,0.8738020324186975,0.6963106903627744
8,-2.093311564907954,-0.12553679242508908,0.694547862611213
9,-1.215948167006041,0.3542890803869106,0.6953223315985249
10,-1.403501681626485,1.336539346849625,0.6981671843970945
11,-0.6756241618546242,1.4039173131719296,0.01577834666230593
12,0.2043564982867332,1.8789262018791162,0.016548688368623474
13,0.08299996096637655,0.8863176662844293,0.01748991851237685
14,-0.017298969275820197,1.8812730897539096,0.019446931782182937
15,-0.996890019311951,1.6802747022146356,0.01843554870811499
16,-1.854457527924605,1.165903839665925,0.017671393762874056
17,-2.8368360856241086,0.9790026670769645,0.01710477474245054
18,-3.697422877087374,0.4696992383199865,0.016478823189010873
19,-3.3845772216568353,-0.4800975879338554,0.020164568210865416
20,-2.387134743990834,-0.551570913124547,0.01990469575122152
21,-2.877480827169054,0.3199530296411215,0.022500056605165762
22,-2.047806375893166,0.8781998348175172,0.023399728990861783
23,-1.4801243670165616,0.05496016065877296,0.02708424915331698
24,-1.6445666345413712,1.0413467397775737,0.02657711444868557
25,-2.5405872970928107,0.5973353666354566,0.025642876079192856
26,-2.786143326885369,1.5667161105981195,0.027434374588773056
27,-1.8602850905117916,1.6884215865814347,-0.3303005877155611
28,-1.033951951044732,1.8650228827330073,0.20447555686841118
29,-1.3043904221272093,2.82775873836214,0.20612044124530715
30,-1.5460369157268834,3.7981230855451025,0.20604397448674228
31,-1.4608271241609019,2.8017600642747547,0.20618980420321978
32,-1.614216543657305,3.7899258654297676,0.20600161751997828
33,-0.6330940859392561,3.983311886434202,0.20675649589950362
34,0.2640026646473481,4.4251451399866415,0.2076487639209632
35,0.8723906250389076,5.218779411808695,0.21060380031275142
36,1.7668686297569485,5.665875617984396,0.2143563326481178
37,1.9293389959699763,4.679162245451078,0.21403921038590648
38,0.9435430276559623,4.511216424407682,0.21332503261050406
39,0.6778360243335688,5.475270167964706,0.2137348119664777
40,0.16015733573970448,6.33084496844309,0.2130025810535463
41,-0.8201339029691254,6.1332896260230045,0.2120156707279059
42,0.17527793681738202,6.228958746784079,0.21365534924623583
43,0.44026621963287565,5.264708552033577,0.21199044861397173
44,0.20446156421140219,6.236508980279775,0.21229399773044413
45,1.1072904378392183,6.666507913479486,0.2132647660032816
46,1.9587505727416885,7.190926457124064,0.21417567410349694
47,2.0185992892308064,6.192724658514734,0.21753727903350029
48,2.3216856500132144,5.239803726069295,0.2265013414490508
49,3.1234188034036605,4.64212256476562,0.2254149817929561
50,2.227918242122924,4.197063239836695,0.22444439449820114
51,2.166813626185209,4.912966511190994,0.9199648700956611
52,1.924927068831658,5.883270870515508,0.919378655550607
53,2.853982311571818,6.246541836487905,0.9893112031840486
54,3.7798855454917106,6.6243019195392305,0.9900330547896592
55,3.437092645418935,7.5637128994643055,0.9898369530153631
56,4.435894080490759,7.612554025384187,0.9930365963303226
57,5.306151280615896,8.105150841417936,0.9939211661522238
58,5.447889773260422,7.115248478954229,0.9920470019041546
59,6.43024067130247,7.302293265872864,0.9930272072622691
60,6.7073778771837285,8.263119635101184,0.9957943920871086
61,7.703982263704833,8.345458461151239,0.9956740110627524
62,6.840351341432742,7.841334578358926,0.9948132591481631
63,5.842615412180496,7.774081345221962,0.9949478391709826
64,4.95022696148236,7.322813977445345,0.9941630840858747
65,4.724614535838426,8.297027559106148,0.9967957068640784
66,4.845343663052837,7.304345693712856,0.994113923625438
67,4.822909413932002,6.304598627918183,0.9925299724503764
68,5.819427017893458,6.387981153103744,0.9926695740101965
69,6.816793050311295,6.460513665036891,0.9928487157693903
70,6.82341604082501,5.460537097822636,0.9911163708125879
71,5.832882643889919,5.323265229289715,0.9909625341768087
72,6.474524892139903,4.556262980169583,0.9892966694273939
73,7.472615519034993,4.618029140604845,0.9895014357630688
74,8.463584963955793,4.752116699830305,0.9897941716906542
75,7.532135626464115,4.3882460863532655,0.9892388932403925
76,6.963121305813159,5.210571366563223,0.9911975718117964
77,6.714200025337106,6.17909317773091,0.993120439104685
78,6.960611330650971,5.209929147438137,0.9915232540222578
79,7.9533131675038025,5.330523371449585,0.9918334863407776
80,7.842949943076196,4.336633313230972,0.9902489144290478
81,8.832278456337976,4.482334836889098,0.9906474755100999
82,9.820195787948506,4.637316252012224,0.9909743852237121
83,9.564591012798955,5.604095284706639,0.9930959090153393
84,9.34947170560264,6.580679255761092,0.9958219227519316
85,9.241981912479972,7.574875507408431,1.0002668732383624
86,9.08617197065427,8.562656849643671,1.0036257361740077
87,9.122703840332226,9.561985542157647,1.006380153742411
88,10.015163296047879,10.013112539072875,1.0071234961732716
89,11.002525136903309,10.171594353059898,1.0074549444496768
90,10.465071389556064,11.014886245839563,1.0089559556066894
91,11.328977997321468,11.518537506525185,1.0098395103890792
92,10.446658571694577,11.047887145047815,1.0090219514280143
