frame_num,x,y,z
0,-0.9836968728112248,-0.17983332658208145,-0.0006611140896254752
1,-1.3269981074096915,-0.42530137111982486,-0.9072424405209524
2,-2.3179951608848235,-0.5591836187988888,-0.907861924183445
3,-3.2146784325058118,-1.0018555941151317,-0.9086573264063871
4,-4.197503026485123,-1.1863966018674983,-0.9093160578719702
5,-4.49595404094161,-2.1408215208741144,-0.9095728634561361
6,-4.412277720666502,-1.1443285471149767,-0.9094095420295192
7,-3.44081851577326,-0.9071226117992983,-0.9088116463826295
8,-2.4513549267112955,-0.7623420813170313,-0.9081761041807065
9,-3.2012701676418294,-1.4238757859627627,-0.9087137265327637
10,-3.194284878446205,-1.4208406006837342,-1.908684722804743
11,-4.177729508886313,-1.6020484440787295,-1.9092981970530112
12,-3.292169256177853,-2.0665723353274603,-1.908527948998431
13,-4.2815554030702145,-2.211881240908931,-1.909139746515459
14,-3.3452886806140185,-2.138297971982767,-2.2526366561889994
15,-3.9926888384733115,-1.3761480237684807,-2.2533381123339864
16,-4.546406754955041,-0.5434437836070064,-2.2536807261597818
17,-3.560118959141437,-0.378410839119724,-2.2529658394553023
18,-2.841410856755987,-1.0737227207499356,-2.252740385780591
19,-3.786629172772107,-1.4001607713864148,-2.2534712512304296
20,-3.3117976276498857,-2.2802374741356184,-2.253503421627342
21,-2.3127380078067654,-2.236886933425277,-2.252724564104699
22,-2.165232420707618,-3.225948134675833,-2.252929394138102
23,-2.2730416881576967,-2.231776541915362,-2.2530068537133414
24,-3.237905849670583,-2.494524996834188,-2.2536387285472155
25,-4.233669365192175,-2.5864738128022844,-2.254299332926132
26,-5.219944715117072,-2.751581397617011,-2.254947072974539
27,-6.162500750016249,-3.0856280630389614,-2.255919901642466
28,-6.82182665691437,-3.837484948779207,-2.2566761145426595
29,-6.764912428423473,-4.835864008037646,-2.256519176594103
30,-5.7758958894945955,-4.688060414041584,-2.255900042528605
31,-6.2210413769706845,-5.583518647304361,-2.256117899322039
32,-7.132072235864628,-5.995856775167223,-2.255911856818358
33,-7.48352641621685,-5.059651776023687,-2.2555134956751566
34,-8.435061853763804,-5.367190030867113,-2.256243495801831
35,-9.12777868363669,-4.645980415192621,-2.256533098137628
36,-9.522223109435464,-3.7270607178528588,-2.2561032176031963
37,-8.534234032877475,-3.572538296619486,-2.2554660847530843
38,-8.860152793849362,-2.627140663493501,-2.2559919424666104
39,-9.025422419528235,-3.61338900885796,-2.2563819345580876
40,-8.898379153080748,-2.6214918337658566,-2.256331988006931
41,-8.374656035844101,-1.7696032908276553,-2.2562490268312922
42,-7.377380319658192,-1.6958437699797744,-2.2554250182308757
43,-6.401213114242497,-1.4788250059915433,-2.2547593246586217
44,-6.349049454918994,-2.4774634609377153,-2.2551940069618346
45,-5.629776742523862,-2.329689796857397,-2.934023668517683
46,-5.82016451003931,-1.3479808338490105,-2.9339240217329494
47,-6.81687583211332,-1.4290122278242279,-2.9345975496913077
48,-6.400193615228178,-2.338064381537363,-2.9349321557199115
49,-6.795951359132328,-1.4197095556620236,-2.934461059793046
50,-6.348553565791973,-2.31404451233146,-2.9349080421857083
