time,x,y
09:04:12,1342.5738156565496,24.230546206267515
09:04:12,1342.5738156565496,24.230546206267515
09:04:12,1342.5738156565496,24.230546206267515
09:04:13,1342.5738156565496,24.230546206267515
09:04:13,1342.5738156565496,24.230546206267515
09:04:13,1342.5738156565496,24.230546206267515
09:04:14,1342.5738156565496,24.211989246967587
09:04:14,1342.5738156565496,24.211989246967587
09:04:14,1342.5738156565496,24.211989246967587
09:04:15,1342.5738156565496,24.193432288375774
09:04:15,1342.5738156565496,24.193432288375774
09:04:15,1342.5738156565496,24.193432288375774
09:04:16,1342.5738156565496,24.193432288375774
09:04:16,1342.5738156565496,24.193432288375774
09:04:16,1342.5738156565496,24.193432288375774
09:04:17,1342.5624461692446,24.156329502058988
09:04:17,1342.5624461692446,24.156329502058988
09:04:17,1342.5624461692446,24.156329502058988
09:04:18,1342.5624461692018,24.1192267157422
09:04:18,1342.5624461692018,24.1192267157422
09:04:18,1342.5624461692018,24.1192267157422
09:04:19,1342.5510766818113,24.100669756442272
09:04:19,1342.5510766818113,24.100669756442272
09:04:19,1342.5510766818113,24.100669756442272
09:04:20,1342.5510766817688,24.082112797142344
09:04:20,1342.5510766817688,24.082112797142344
09:04:20,1342.5510766817688,24.082112797142344
09:04:21,1342.551076681726,24.063566970125486
09:04:21,1342.551076681726,24.063566970125486
09:04:21,1342.551076681726,24.063566970125486
09:04:22,1342.5397140146206,24.045010010825557
09:04:22,1342.5397140146206,24.045010010825557
09:04:22,1342.5397140146206,24.045010010825557
09:04:23,1342.5397140146845,24.063566970125486
09:04:23,1342.5397140146845,24.063566970125486
09:04:23,1342.5397140146845,24.063566970125486
09:04:24,1342.551076681726,24.063566970125486
09:04:24,1342.551076681726,24.063566970125486
09:04:24,1342.551076681726,24.063566970125486
09:04:25,1342.5510766816833,24.045010010825557
09:04:25,1342.5510766816833,24.045010010825557
09:04:25,1342.5510766816833,24.045010010825557
09:04:26,1342.5510766816833,24.045010010825557
09:04:26,1342.5510766816833,24.045010010825557
09:04:26,1342.5510766816833,24.045010010825557
09:04:27,1342.5624461690952,24.02645305152563
09:04:27,1342.5624461690952,24.02645305152563
09:04:27,1342.5624461690952,24.02645305152563
09:04:28,1342.5624461690952,24.02645305152563
09:04:28,1342.5624461690952,24.02645305152563
09:04:28,1342.5624461690952,24.02645305152563
09:04:29,1342.5624461690738,24.007907223800654
09:04:29,1342.5624461690738,24.007907223800654
09:04:29,1342.5624461690738,24.007907223800654
09:04:30,1342.5624461690525,23.98935026520884
09:04:30,1342.5624461690525,23.98935026520884
09:04:30,1342.5624461690525,23.98935026520884
09:04:31,1342.562446169031,23.970793306617026
09:04:31,1342.562446169031,23.970793306617026
09:04:31,1342.562446169031,23.970793306617026
09:04:32,1342.5738156565496,23.95224747889205
09:04:32,1342.5738156565496,23.95224747889205
09:04:32,1342.5738156565496,23.95224747889205
09:04:33,1342.5851783237733,23.95224747889205
09:04:33,1342.5851783237733,23.95224747889205
09:04:33,1342.5851783237733,23.95224747889205
09:04:34,1342.5965478113014,23.93369052030024
09:04:34,1342.5965478113014,23.93369052030024
09:04:34,1342.5965478113014,23.93369052030024
09:04:35,1342.6079172990449,23.896587733275336
09:04:35,1342.6079172990449,23.896587733275336
09:04:35,1342.6079172990449,23.896587733275336
09:04:36,1342.6079172990449,23.896587733275336
09:04:36,1342.6079172990449,23.896587733275336
09:04:36,1342.6079172990449,23.896587733275336
09:04:37,1342.6079172991087,23.878030774683523
09:04:37,1342.6079172991087,23.878030774683523
09:04:37,1342.6079172991087,23.878030774683523
09:04:38,1342.6079172991087,23.878030774683523
09:04:38,1342.6079172991087,23.878030774683523
09:04:38,1342.6079172991087,23.878030774683523
09:04:39,1342.6192799665341,23.840927988366737
09:04:39,1342.6192799665341,23.840927988366737
09:04:39,1342.6192799665341,23.840927988366737
09:04:40,1342.6420189419975,23.822371029774924
09:04:40,1342.6420189419975,23.822371029774924
09:04:40,1342.6420189419975,23.822371029774924
09:04:41,1342.6533816095198,23.80381406976688
09:04:41,1342.6533816095198,23.80381406976688
09:04:41,1342.6533816095198,23.80381406976688
09:04:42,1342.6647510973464,23.78526824275002
09:04:42,1342.6647510973464,23.78526824275002
09:04:42,1342.6647510973464,23.78526824275002
09:04:43,1342.6761205853245,23.766711283450093
09:04:43,1342.6761205853245,23.766711283450093
09:04:43,1342.6761205853245,23.766711283450093
09:04:44,1342.6988527409835,23.729608497841422
09:04:44,1342.6988527409835,23.729608497841422
09:04:44,1342.6988527409835,23.729608497841422
09:04:45,1342.710222228981,23.711051537833377
09:04:45,1342.710222228981,23.711051537833377
09:04:45,1342.710222228981,23.711051537833377
09:04:46,1342.721584896759,23.692494579241565
09:04:46,1342.721584896759,23.692494579241565
09:04:46,1342.721584896759,23.692494579241565
09:04:47,1342.7443238727014,23.67394875151659
09:04:47,1342.7443238727014,23.67394875151659
09:04:47,1342.7443238727014,23.67394875151659
09:04:48,1342.7784255167323,23.636834834332962
09:04:48,1342.7784255167323,23.636834834332962
09:04:48,1342.7784255167323,23.636834834332962
09:04:49,1342.7897881842641,23.636834834332962
09:04:49,1342.7897881842641,23.636834834332962
09:04:49,1342.7897881842641,23.636834834332962
09:04:50,1342.7897881842641,23.636834834332962
09:04:50,1342.7897881842641,23.636834834332962
09:04:50,1342.7897881842641,23.636834834332962
09:04:51,1342.7784255163483,23.655391792924778
09:04:51,1342.7784255163483,23.655391792924778
09:04:51,1342.7784255163483,23.655391792924778
09:04:52,1342.7897881838587,23.655391792924778
09:04:52,1342.7897881838587,23.655391792924778
09:04:52,1342.7897881838587,23.655391792924778
09:04:53,1342.812527159621,23.655391792924778
09:04:53,1342.812527159621,23.655391792924778
09:04:53,1342.812527159621,23.655391792924778
09:04:54,1342.8807304467964,23.636834834332962
09:04:54,1342.8807304467964,23.636834834332962
09:04:54,1342.8807304467964,23.636834834332962
09:04:55,1342.9148320902416,23.636834834332962
09:04:55,1342.9148320902416,23.636834834332962
09:04:55,1342.9148320902416,23.636834834332962
09:04:56,1342.9375642456757,23.636834834332962
09:04:56,1342.9375642456757,23.636834834332962
09:04:56,1342.9375642456757,23.636834834332962
09:04:57,1342.9602964018347,23.61828900660799
09:04:57,1342.9602964018347,23.61828900660799
09:04:57,1342.9602964018347,23.61828900660799
09:04:58,1342.9830353784503,23.599732047308063
09:04:58,1342.9830353784503,23.599732047308063
09:04:58,1342.9830353784503,23.599732047308063
09:04:59,1343.0057675339697,23.599732047308063
09:04:59,1343.0057675339697,23.599732047308063
09:04:59,1343.0057675339697,23.599732047308063
09:05:00,1343.0398691783632,23.581175088716247
09:05:00,1343.0398691783632,23.581175088716247
09:05:00,1343.0398691783632,23.581175088716247
09:05:01,1343.073970822884,23.562629260991276
09:05:01,1343.073970822884,23.562629260991276
09:05:01,1343.073970822884,23.562629260991276
09:05:02,1343.0853403118315,23.54407230239946
09:05:02,1343.0853403118315,23.54407230239946
09:05:02,1343.0853403118315,23.54407230239946
09:05:03,1343.1080724675332,23.54407230239946
09:05:03,1343.1080724675332,23.54407230239946
09:05:03,1343.1080724675332,23.54407230239946
09:05:04,1343.130804624226,23.52551534239142
09:05:04,1343.130804624226,23.52551534239142
09:05:04,1343.130804624226,23.52551534239142
09:05:05,1343.1421741143888,23.48841255749086
09:05:05,1343.1421741143888,23.48841255749086
09:05:05,1343.1421741143888,23.48841255749086
09:05:06,1343.1421741143888,23.48841255749086
09:05:06,1343.1421741143888,23.48841255749086
09:05:06,1343.1421741143888,23.48841255749086
09:05:07,1343.1649062712734,23.469855597482816
09:05:07,1343.1649062712734,23.469855597482816
09:05:07,1343.1649062712734,23.469855597482816
09:05:08,1343.1762757604977,23.451309770465958
09:05:08,1343.1762757604977,23.451309770465958
09:05:08,1343.1762757604977,23.451309770465958
09:05:09,1343.1876452497654,23.43275281116603
09:05:09,1343.1876452497654,23.43275281116603
09:05:09,1343.1876452497654,23.43275281116603
09:05:10,1343.210377405723,23.43275281116603
09:05:10,1343.210377405723,23.43275281116603
09:05:10,1343.210377405723,23.43275281116603
09:05:11,1343.2331095629177,23.4141958518661
09:05:11,1343.2331095629177,23.4141958518661
09:05:11,1343.2331095629177,23.4141958518661
09:05:12,1343.2672112096236,23.377093065549314
09:05:12,1343.2672112096236,23.377093065549314
09:05:12,1343.2672112096236,23.377093065549314
09:05:13,1343.2785806991474,23.3585361069575
09:05:13,1343.2785806991474,23.3585361069575
09:05:13,1343.2785806991474,23.3585361069575
09:05:14,1343.301312858005,23.321433320640715
09:05:14,1343.301312858005,23.321433320640715
09:05:14,1343.301312858005,23.321433320640715
09:05:15,1343.324051835943,23.302876362048902
