true_x,true_y,predicted_x,predicted_y
53.39600242542985,53.29078634357063,52.490130547251965,31.565534003944038
53.42760870306293,53.28090235009395,52.5193631074344,31.55522715102353
53.45921498069602,53.27101835661727,52.55247950323633,31.543716263644797
53.4908212583291,53.26113436314058,52.58047638206199,31.53553329380719
53.52242753596218,53.25125036966391,52.61148398386513,31.528728168197574
53.55403381359527,53.24136637618722,52.63773059492735,31.523235572040164
53.58564009122835,53.23148238271054,52.6662231556943,31.517677993220502
53.61724636886143,53.22159838923386,52.691907904057075,31.51262891305589
53.64885264649451,53.21171439575718,52.723489065450735,31.507084528947985
53.6804589241276,53.20183040228049,52.7505464763301,31.501835892039594
53.71206520176068,53.19194640880381,52.78154968888987,31.496491669013437
53.74367147939376,53.18206241532713,52.80717798450951,31.492609930193908
53.77527775702684,53.17217842185045,52.83752103021561,31.488458302761046
53.80688403465993,53.16229442837376,52.86273331354619,31.485556179410878
53.83849031229301,53.152410434897085,52.89415890349596,31.483896465978205
53.87009658992609,53.1425264414204,52.920725345168876,31.480760975626367
53.90170286755918,53.13264244794372,52.95272297267047,31.475341294747125
53.93330914519226,53.12275845446704,52.97554757749185,31.469422411672667
53.96491542282534,53.11287446099036,53.0015831604411,31.462877486213642
53.99652170045842,53.10299046751367,53.018000724521585,31.458243444658024
54.02812797809151,53.093106474036986,53.04162019895375,31.451440001394587
54.05973425572459,53.08322248056031,53.056831719542174,31.444831065114215
54.09134053335767,53.073338487083625,53.078813685078444,31.437720092783707
54.122946810990754,53.06345449360694,53.09260291863586,31.430864085730548
54.15455308862384,53.05357050013026,53.11712716597822,31.421868768643492
54.18615936625692,53.04368650665358,53.13136466787489,31.41143639037699
54.21776564389,53.033802513176894,53.15548658498608,31.401449019892425
54.24937192152309,53.02391851970021,53.16769412704434,31.391582857276546
54.28097819915617,53.01403452622353,53.190419922692854,31.38380431202262
54.31258447678925,53.00415053274685,53.20000345365315,31.37643377382409
54.344190754422335,52.99426653927016,53.22025486345649,31.366730069224673
54.375797032055424,52.98438254579349,53.224544373603294,31.356909583123638
54.407403309688505,52.9744985523168,53.23845970597665,31.344279508155807
54.43900958732159,52.96461455884012,53.23930608984972,31.33155756293189
54.47061586495467,52.95473056536344,53.25340788127937,31.318126435300712
54.50222214258776,52.94484657188676,53.256364567226456,31.306411888757964
54.53382842022084,52.93496257841007,53.271711768027785,31.295194075336042
54.56543469785392,52.92507858493339,53.26923642567215,31.288257092443303
54.597040975487005,52.91519459145671,53.27963498511099,31.281025916751787
54.628647253120086,52.905310597980026,53.273482962660864,31.27457198770884
54.66025353075317,52.89542660450334,53.27989510944633,31.26743904415531
54.69185980838625,52.885542611026665,53.26525748590336,31.261464273432466
54.723466086019336,52.87565861754998,53.26586095332277,31.25301214454265
54.75507236365242,52.865774624073296,53.24663031719342,31.245861863023492
54.7866786412855,52.85589063059662,53.245223567059384,31.232470003747267
54.818284918918586,52.846006637119935,53.22440080857791,31.21840744913493
54.84989119655167,52.83612264364325,53.22080264846102,31.203418441736346
54.88149747418475,52.826238650166566,53.19421789577757,31.190392680584864
54.91310375181783,52.81635465668989,53.18520104032439,31.174559565527886
54.94471002945092,52.8064706632132,53.15632443706397,31.16227037254805
54.976316307084,52.79658666973652,53.14597768279748,31.149751667262763
55.00792258471708,52.78670267625984,53.11768537252635,31.13968125475617
55.03952886235016,52.77681868278316,53.10252432125333,31.12731474190906
55.07113513998325,52.76693468930648,53.06666296114554,31.118143429091162
55.10274141761633,52.75705069582979,53.049217425125335,31.107357330738694
55.13434769524941,52.74716670235311,53.01590550785318,31.09703713066085
55.1659539728825,52.73728270887643,52.9974631155784,31.079928372544146
55.19756025051558,52.727398715399744,52.96263063039362,31.06223315073362
55.22916652814866,52.71751472192307,52.93727787731541,31.042568429683854
55.26077280578174,52.70763072844638,52.892270928461585,31.02654992988016
55.29237908341483,52.6977467349697,52.86219590819405,31.009562986692288
55.32398536104791,52.68786274149302,52.816551625395164,30.994818300601025
55.35559163868099,52.677978748016336,52.78468595213701,30.97675255021528
55.38719791631408,52.66809475453965,52.74286144434791,30.95936598175814
55.41880419394716,52.65821076106297,52.71134357788981,30.940767517005042
55.45041047158024,52.64832676758629,52.667059176205726,30.924512669343642
55.48201674921332,52.638442774109606,52.63128334583212,30.907283503697727
55.51362302684641,52.62855878063292,52.58324671600758,30.893438116019013
55.54522930447949,52.618674787156245,52.54544778195145,30.87775764257043
55.57683558211257,52.60879079367956,52.494151303522585,30.863458816323202
55.60844185974565,52.59890680020288,52.452964045896806,30.846331209396112
55.64004813737874,52.5890228067262,52.4004268661763,30.8316413057226
55.67165441501182,52.57913881324952,52.360043598757215,30.814157822693176
55.7032606926449,52.56925481977283,52.312361115233784,30.802661409480322
