date/time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,x,y
2024-06-05 15:22:41.443142,48.02290076335878,-1.4732824427480915,-1.5114503816793894,0.21068974609375,2.729389892578125,8.451531860351562,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.450472,47.9236641221374,-1.5038167938931295,-1.4351145038167938,0.1939303344726562,2.801215942382812,8.453926062011718,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.457621,48.02290076335878,-1.2290076335877862,-1.3969465648854962,0.2418143676757812,2.655169641113281,8.537723120117187,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.464728,48.09160305343512,-1.5419847328244274,-1.5572519083969465,0.2154781494140625,2.829946362304687,8.29351455078125,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.472047,48.22900763358778,-1.5801526717557253,-1.5419847328244274,0.1963245361328124,2.844311572265625,8.418013037109375,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.479194,47.847328244274806,-1.2290076335877862,-1.4961832061068705,0.0646434448242187,2.794033337402344,8.386888415527343,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.486535,48.083969465648856,-1.3282442748091603,-1.5648854961832062,0.201112939453125,2.885013000488281,8.339004382324218,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.493577,47.93893129770992,-1.2442748091603053,-1.5801526717557253,0.2849099975585937,2.8706477905273435,8.449137658691406,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.500552,47.88549618320611,-1.366412213740458,-1.5954198473282444,0.1987187377929687,2.8275521606445317,8.279149340820313,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.507781,48.12213740458015,-1.4427480916030535,-1.5877862595419847,0.2418143676757812,2.839523168945312,8.37012900390625,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.514892,47.93129770992366,-1.3053435114503815,-1.5801526717557253,0.2346317626953125,2.817975354003906,8.432378247070313,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.521843,47.89312977099237,-1.2900763358778626,-1.5419847328244274,0.2489969726562499,2.801215942382812,8.418013037109375,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.528806,48.03053435114504,-1.4885496183206106,-1.549618320610687,0.2274491577148437,2.91134921875,8.465897070312499,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.535762,47.86259541984733,-1.5954198473282444,-1.4885496183206106,0.2346317626953125,2.8754361938476563,8.365340600585936,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.542773,47.954198473282446,-1.4045801526717556,-1.6259541984732824,0.1651999145507812,2.8945898071289062,8.40843623046875,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.549708,47.93893129770992,-1.3893129770992367,-1.6106870229007633,0.2178723510742187,2.9089550170898435,8.32463917236328,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.556649,47.82442748091603,-1.2595419847328244,-1.6946564885496185,0.21068974609375,2.8802245971679685,8.415618835449218,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.563605,48.0,-1.4732824427480915,-1.6106870229007633,0.2633621826171874,2.8706477905273435,8.470685473632813,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.570800,47.96946564885496,-1.381679389312977,-1.4580152671755726,0.2489969726562499,2.877830395507812,8.40125362548828,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.577835,47.61068702290076,-1.3129770992366412,-1.6488549618320612,0.2250549560546874,2.9185318237304685,8.391676818847655,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.584779,47.90076335877863,-1.3358778625954195,-1.549618320610687,0.2082955444335937,2.925714428710937,8.425195642089843,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.591755,47.56488549618321,-1.450381679389313,-1.4885496183206106,0.21068974609375,2.7581203125,8.420407238769531,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.598738,47.6030534351145,-1.282442748091603,-1.4961832061068705,0.2609679809570312,2.7964275390625,8.573636145019531,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.605709,47.79389312977099,-1.2290076335877862,-1.549618320610687,0.2896984008789062,2.8730419921875,8.346186987304687,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.612682,47.57251908396947,-1.282442748091603,-1.5190839694656488,0.277727392578125,2.961627453613281,8.394071020507813,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.619605,47.58778625954199,-1.3129770992366412,-1.549618320610687,0.2657563842773437,2.789244934082031,8.384494213867187,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.626579,47.61832061068702,-1.1145038167938932,-1.6259541984732824,0.2920926025390625,2.959233251953125,8.525752111816406,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.633570,47.6030534351145,-1.3893129770992367,-1.3893129770992367,0.2370259643554687,2.932897033691406,8.427589843749999,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.640486,47.61832061068702,-1.3053435114503815,-1.5801526717557253,0.1915361328124999,2.966415856933593,8.434772448730468,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.647603,47.52671755725191,-1.3511450381679388,-1.6870229007633588,0.2609679809570312,2.959233251953125,8.360552197265624,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.654754,47.63358778625954,-1.3587786259541983,-1.5954198473282444,0.239420166015625,2.9089550170898435,8.461108666992187,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.661843,47.6412213740458,-1.1221374045801529,-1.4961832061068705,0.2130839477539062,2.9568390502929685,8.365340600585936,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.668710,47.40458015267176,-1.1221374045801529,-1.6641221374045805,0.2250549560546874,2.935291235351562,8.425195642089843,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.675628,47.25190839694657,-1.3893129770992367,-1.534351145038168,0.2753331909179687,2.9831752685546875,8.396465222167969,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.682562,47.35114503816794,-1.282442748091603,-1.618320610687023,0.258573779296875,2.8275521606445317,8.350975390624999,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.689479,47.34351145038168,-1.1603053435114503,-1.6564885496183206,0.2059013427734375,2.9041666137695312,8.367734802246094,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.696389,47.51145038167939,-1.236641221374046,-1.6793893129770991,0.3016694091796875,2.868253588867187,8.350975390624999,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.703322,47.25954198473283,-1.183206106870229,-1.5648854961832062,0.2442085693359375,2.9185318237304685,8.396465222167969,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.710246,47.3587786259542,-1.0534351145038168,-1.732824427480916,0.2489969726562499,2.832340563964844,8.37012900390625,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.717185,47.16793893129771,-1.236641221374046,-1.5801526717557253,0.1963245361328124,2.882618798828125,8.336610180664062,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.724119,47.2442748091603,-1.3893129770992367,-1.8549618320610688,0.1556231079101562,2.8658593872070317,8.391676818847655,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.731065,47.12213740458015,-1.3358778625954195,-1.4961832061068705,0.2250549560546874,2.849099975585937,8.374917407226562,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.738004,47.35114503816794,-1.267175572519084,-1.618320610687023,0.1987187377929687,2.7964275390625,8.391676818847655,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.744995,46.99236641221374,-1.16793893129771,-1.6030534351145038,0.1987187377929687,2.877830395507812,8.427589843749999,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.751934,47.50381679389313,-1.3740458015267176,-1.5114503816793894,0.2705447875976562,2.85388837890625,8.398859423828124,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.758932,47.1526717557252,-1.2748091603053435,-1.6106870229007633,0.2753331909179687,2.801215942382812,8.279149340820313,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.765920,47.396946564885496,-1.366412213740458,-1.5725190839694656,0.2274491577148437,2.789244934082031,8.468291271972657,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.772916,47.37404580152672,-1.3969465648854962,-1.618320610687023,0.2035071411132812,2.779668127441406,8.374917407226562,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.779900,47.36641221374046,-1.366412213740458,-1.5725190839694656,0.181959326171875,2.8371289672851563,8.391676818847655,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.786860,47.40458015267176,-1.3587786259541983,-1.6412213740458017,0.2202665527343749,2.7533319091796877,8.379705810546875,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.793815,47.54198473282442,-1.2748091603053435,-1.5648854961832062,0.2466027709960937,2.839523168945312,8.360552197265624,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.800739,47.27480916030535,-1.3053435114503815,-1.5801526717557253,0.2154781494140625,2.789244934082031,8.350975390624999,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.807745,47.44274809160305,-1.2442748091603053,-1.549618320610687,0.1699883178710937,2.8131869506835936,8.437166650390624,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.814676,47.38167938931298,-1.2061068702290076,-1.5877862595419847,0.2154781494140625,2.7461493041992187,8.341398583984375,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.821632,47.43511450381679,-1.5725190839694656,-1.6946564885496185,0.1628057128906249,2.750937707519531,8.334215979003906,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.828616,47.48091603053435,-1.3511450381679388,-1.5114503816793894,0.1843535278320312,2.779668127441406,8.398859423828124,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.835529,47.47328244274809,-1.1297709923664123,-1.5190839694656488,0.2250549560546874,2.7844565307617186,8.537723120117187,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.842419,47.33587786259542,-1.2748091603053435,-1.5190839694656488,0.1867477294921875,2.7844565307617186,8.310273962402343,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.849348,47.48854961832061,-1.4351145038167938,-1.4961832061068705,0.1699883178710937,2.7581203125,8.441955053710936,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.856294,47.56488549618321,-1.5572519083969465,-1.5954198473282444,0.21068974609375,2.7916391357421872,8.420407238769531,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.863241,47.63358778625954,-1.4198473282442747,-1.4351145038167938,0.1843535278320312,2.8227637573242186,8.441955053710936,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.870150,47.65648854961832,-1.2290076335877862,-1.3893129770992367,0.1963245361328124,2.7964275390625,8.463502868652343,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.877095,47.51145038167939,-1.4122137404580153,-1.4580152671755726,0.2035071411132812,2.7269956909179687,8.47786807861328,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.884333,47.41984732824427,-1.5114503816793894,-1.6488549618320612,0.2059013427734375,2.7629087158203123,8.525752111816406,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.891360,47.54961832061068,-1.4045801526717556,-1.6717557251908397,0.1843535278320312,2.729389892578125,8.418013037109375,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.898322,47.74809160305343,-1.3969465648854962,-1.5572519083969465,0.2178723510742187,2.612074011230469,8.425195642089843,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.905312,47.81679389312977,-1.2595419847328244,-1.633587786259542,0.2082955444335937,2.7844565307617186,8.511386901855468,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.912316,47.70229007633588,-1.2595419847328244,-1.6564885496183206,0.2059013427734375,2.8945898071289062,8.444349255371094,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.919381,47.770992366412216,-1.366412213740458,-1.4961832061068705,0.1915361328124999,2.7198130859375,8.374917407226562,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.926314,47.77862595419848,-1.2290076335877862,-1.748091603053435,0.1987187377929687,2.779668127441406,8.276755139160155,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.933449,47.847328244274806,-1.3511450381679388,-1.763358778625954,0.1987187377929687,2.6288334228515624,8.520963708496094,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.940590,47.96183206106871,-1.3129770992366412,-1.6488549618320612,0.1891419311523437,2.817975354003906,8.432378247070313,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.947548,47.83206106870229,-1.236641221374046,-1.5648854961832062,0.1987187377929687,2.741360900878906,8.348581188964843,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.954494,47.80152671755725,-1.465648854961832,-1.5954198473282444,0.2082955444335937,2.767697119140625,8.449137658691406,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.961444,47.954198473282446,-1.381679389312977,-1.6870229007633588,0.2274491577148437,2.779668127441406,8.461108666992187,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.968474,47.96946564885496,-1.465648854961832,-1.702290076335878,0.2418143676757812,2.806004345703125,8.384494213867187,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.975610,48.02290076335878,-1.366412213740458,-1.6870229007633588,0.1628057128906249,2.7964275390625,8.367734802246094,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.982695,47.96946564885496,-1.5648854961832062,-1.702290076335878,0.2202665527343749,2.7724855224609373,8.382100012207031,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.989631,48.16030534351145,-1.4961832061068705,-1.786259541984733,0.1843535278320312,2.81558115234375,8.377311608886718,216.79196046084587,134.2864101174568
2024-06-05 15:22:41.996539,47.99236641221374,-1.236641221374046,-1.6030534351145038,0.2250549560546874,2.858676782226562,8.327033374023436,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.003501,48.40458015267176,-1.4961832061068705,-1.4809160305343512,0.258573779296875,2.832340563964844,8.422801440429687,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.010411,48.16030534351145,-1.4885496183206106,-1.366412213740458,0.2250549560546874,2.896984008789062,8.360552197265624,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.017346,47.9236641221374,-1.3053435114503815,-1.4732824427480915,0.229843359375,2.9544448486328125,8.410830432128906,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.024248,47.96946564885496,-1.3893129770992367,-1.3740458015267176,0.201112939453125,2.8706477905273435,8.341398583984375,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.031141,47.908396946564885,-1.450381679389313,-1.3740458015267176,0.2609679809570312,2.966415856933593,8.37012900390625,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.038113,47.88549618320611,-1.381679389312977,-1.3969465648854962,0.2370259643554687,2.978386865234375,8.281543542480469,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.045219,47.82442748091603,-1.366412213740458,-1.366412213740458,0.2561795776367187,3.201047619628906,8.501810095214843,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.052266,47.89312977099237,-1.2442748091603053,-1.267175572519084,0.239420166015625,3.0358477050781247,8.32463917236328,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.059227,47.81679389312977,-1.4198473282442747,-1.0916030534351144,0.3088520141601562,3.0358477050781247,8.360552197265624,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.066171,47.58778625954199,-1.16793893129771,-1.3053435114503815,0.36391865234375,2.9568390502929685,8.382100012207031,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.073120,47.37404580152672,-1.2748091603053435,-1.2748091603053435,0.1795651245117187,2.9951462768554684,8.29351455078125,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.080070,47.37404580152672,-1.534351145038168,-1.2900763358778626,0.0550666381835937,2.935291235351562,8.315062365722655,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.086998,47.64885496183206,-1.297709923664122,-1.5725190839694656,0.2250549560546874,2.8945898071289062,8.398859423828124,216.79196046084587,134.2864101174568
2024-06-05 15:22:42.093953,47.51145038167939,-1.5190839694656488,-1.8244274809160304,0.2250549560546874,3.028665100097656,8.432378247070313,216.79196046084587,134.2864101174568
